Export_country,Import_country,Nominal Value (SUM),Tons (SUM)
Belgium,Egypt,279950445.23571783,499310.8888638334
Belgium,El Salvador,74074.34375,187.522994995117
Belgium,Estonia,75122738.44401456,81886.65330089677
Belgium,Ethiopia,13366.915115356398,14.515670845115023
Belgium,Faroe Islands,28590.2890625,26.8589992523193
Belgium,Finland,75207834.56746791,42020.922782152425
Belgium,France,21246976160.924183,19663592.8849659
Belgium,French Polynesia,267320.422935486,324.0530013700482
Belgium,Gabon,733849.2194213873,588.7081214315781
Belgium,Gambia,186787.39260864258,380.5549980849032
Belgium,Georgia,52624.64452910424,109.76699925761207
Belgium,Germany,13506356070.397888,14244545.05537852
Belgium,Ghana,8870280.188561438,15610.447601101936
Belgium,Greece,69021894.02012825,76835.29944077026
Belgium,Guatemala,1828325.9452056887,2961.892203994202
Belgium,Guinea,3854985.2716922755,6770.90981018068
Belgium,Guyana,41153.11352539063,40.222998619079604
Belgium,Haiti,1101513.275756836,1509.5911308980685
Belgium,Honduras,5950.093147277832,7.3249178640188
Belgium,Hong Kong SAR,2085757.662479401,1803.3878635292776
Belgium,Hungary,67256524.7843058,58262.93464699457
Belgium,Iceland,534783.1203160881,429.5916647145741
Belgium,India,417097268.8204755,499544.8887406944
Belgium,Indonesia,2439748.9452590947,2740.692914842881
Belgium,Iran,15088395.83499908,12407.337329841273
Belgium,Iraq,1803098.179418087,3988.0787942012935
Belgium,Ireland,4479542.282139779,4546.806003570367
Belgium,Israel,53015140.08842659,67470.98855964014
Belgium,Italy,3326475638.471792,2948694.772245192
Belgium,Jamaica,16580.724609375,23.4680004119873
Belgium,Japan,153143.607421875,111.335
Belgium,Jordan,17467855.694998384,28452.33344016432
Belgium,Kazakhstan,108539.3305435181,62.88250044634331
Belgium,Kenya,12022597.126628876,17115.30915838567
Belgium,Kosovo,76548.29862499237,62.476559341226455
Belgium,Kuwait,1118558.7260036475,1655.2497453868518
Belgium,Kyrgyzstan,1720.1092013716702,1.8490000049350783
Belgium,Latvia,72097612.46047021,39527.192086873176
Belgium,Lebanon,10528106.685701374,14978.725873023906
Belgium,Lesotho,236.09700012207,0.241351286797286
Belgium,Liberia,1882.599609375,3.79999995231628
Belgium,Libya,551956.7738647461,953.5764266871074
Belgium,Liechtenstein,5719703.882522583,8349.764946233483
Belgium,Lithuania,17671670.103222374,10377.039970365433
Belgium,Luxembourg,1294314681.241965,1315697.959606854
Belgium,Macedonia,1814063.5498061185,1078.7898214336838
Belgium,Madagascar,96678.94326782231,59.025001322384945
Belgium,Malawi,6125.35498046875,2.94199991226196
Belgium,Malaysia,6754331.807807922,4906.76970108839
Belgium,Mali,170197.17450332642,164.11584873538771
Belgium,Mauritania,651183.1105062963,573.2673583622803
Belgium,Mauritius,127356.88350987442,94.69053354152679
Belgium,Mayotte,13402.873046875,18.6000003814697
Belgium,Mexico,428691002.6433166,395567.71616928815
Belgium,Moldova,376971.5816106798,499.25126741988856
Belgium,Montserrat,22374.177734375,24.1299991607666
Belgium,Morocco,115222402.0392237,134391.97970862265
Belgium,Mozambique,4639.888671875,3.87700009346008
Belgium,Nepal,603631.5927734375,830.5800094604492
Belgium,Netherlands,3541151690.253001,4095126.43105013
Belgium,New Caledonia,865246.1469154363,795.0754734463413
Belgium,New Zealand,453914.3092985153,351.491
Belgium,Niger,782413.3416137695,1561.7820181846625
Belgium,Nigeria,5825832.355781559,7706.192925940555
Belgium,Norway,29666162.67198946,29562.393086495777
Belgium,Oman,3119088.8921661386,4890.2927139439835
Belgium,Pakistan,165489163.04581454,333372.02386617963
Belgium,Panama,373476.2822265625,907.5490207672109
Belgium,Papua New Guinea,808.775093078613,0.54497647155644
Belgium,Paraguay,6518111.196208001,11947.655681073327
Belgium,Peru,69934039.3176117,75309.96416590274
Belgium,Philippines,1960109.8099383716,2056.9505562082763
Belgium,Poland,1530125908.359568,1443376.013678248
Belgium,Portugal,243042650.96912867,294191.8249371159
Belgium,Qatar,1429309.3780879974,1412.5568948604077
Belgium,Romania,264158748.20083356,217491.53827878693
Belgium,Russia,165993750.44946814,115611.59402339061
Belgium,Rwanda,56581.15686035157,57.58315131947538
Belgium,Saint Pierre and Miquelon,35493.953125,36.757999420166
Belgium,San Marino,656299.4763183594,798.950989484787
Belgium,Saudi Arabia,102439875.53506306,144327.98469390912
Belgium,Senegal,10480026.888383867,19470.58866918123
Belgium,Serbia,14987220.264697077,12569.971041435212
Belgium,Sierra Leone,58518.70089721685,45.90500026941295
Belgium,Singapore,4788636.17445612,4929.768730279625
Belgium,Slovakia,413179353.1175957,481460.71289201546
Belgium,Slovenia,100498405.87428342,101330.62255287974
Belgium,South Africa,90666501.06731525,74561.85399805136
Belgium,South Korea,52646530.0,27083.902845374985
Belgium,Spain,948723036.0313827,994899.1900013447
Belgium,Sri Lanka,7411753.812082291,12184.98856968473
Belgium,Sudan,3606892.8956451416,6513.051215287283
Belgium,Suriname,944743.0570068362,1093.0060063133717
Belgium,Sweden,457512509.10210943,508195.70888357115
Belgium,Switzerland,468953441.5754374,447866.17432230443
Belgium,Syria,13420303.805633549,24867.844130354588
Belgium,Taiwan,17631037.804611206,11698.626704421065
Belgium,Tanzania,552.5970230102539,0.36659583087096015
Belgium,Thailand,49969188.93791998,48025.68359117399
Belgium,Togo,81272.04081726074,48.61299992352725
Belgium,Tokelau,75064.16625976562,75.28099977970126
Belgium,Trinidad and Tobago,220033.19189453125,371.00099325180065
Belgium,Tunisia,18703647.581212524,27749.807023168552
Belgium,Turkey,909163739.5412997,1159913.696771946
Belgium,Uganda,285673.4998321533,832.3429917190223
Belgium,Ukraine,3584325.50698948,2656.049575521692
Belgium,United Arab Emirates,88734240.44527829,88997.49490333264
Belgium,United Kingdom,1544053159.6237936,1625588.5208575856
Belgium,United States,957025793.0,726549.7493903363
Belgium,Uruguay,78032.0,70.708
Belgium,Uzbekistan,500615.4375,270.0
Belgium,Venezuela,11919986.572875977,12401.481925517335
Belgium,Vietnam,52370994.97466852,109100.45824513433
Belgium,Yemen,1203703.16078186,1372.662990878933
Belgium,Zambia,2878.4627685546884,1.9208875534500942
Belgium,Zimbabwe,54.7182998657227,0.0364389634293701
Belize,Canada,68852.25244140625,92.546
Belize,Ecuador,658.461975097656,0.371980010986328
Belize,France,35240.515625,20.6399993896484
Belize,Malaysia,440859.7421875,334.111
Belize,Thailand,8922292.822265625,15943.322
Belize,Turkey,237082.609375,448.05
Belize,United Kingdom,780063.9375,1519.278
Belize,United States,3141.0,1.79163924918932
Benin,Turkey,7.2695000171661395,0.005
Bhutan,Austria,814292.341583252,524.7567729043541
Bhutan,Azerbaijan,18991.0,10.0
Bhutan,Belarus,40200.0,27.0
Bhutan,Belgium,1791937.353515625,1126.2500038146975
Bhutan,Brazil,29234.0,25.0
Bhutan,Canada,342164.6259765625,323.139916004394
Bhutan,China (mainland),3174845.0,2750.0
Bhutan,Colombia,19294.220703125,11.26
Bhutan,Czech Republic,31520.8203125,24.0
Bhutan,France,11170947.888061523,7617.049033641817
Bhutan,Germany,43502449.04382324,33725.25543949301
Bhutan,Greece,188553.05859375,132.0
Bhutan,India,1469438032.2752028,1331950.9073191273
Bhutan,Indonesia,2891905.0,2050.0410753543856
Bhutan,Italy,63898892.53173828,45866.498999999996
Bhutan,Japan,3131622.16015625,2280.83
Bhutan,Kenya,26209.28515625,25.0
Bhutan,Malaysia,563122.6015625,400.0
Bhutan,Mexico,91799.0,60.0
Bhutan,Netherlands,15098992.189453125,11041.700935840607
Bhutan,Peru,40613.681640625,29.7429169921875
Bhutan,Poland,1708550.6963500977,1184.1000005751848
Bhutan,Portugal,469330.859375,358.0
Bhutan,Romania,195831.7421875,154.0
Bhutan,Serbia,248327.30810546875,143.91
Bhutan,Slovenia,1482267.8090820312,1106.4400024414062
Bhutan,South Korea,4724894.0,3439.395348837209
Bhutan,Spain,6404465.9921875,4110.242
Bhutan,Switzerland,1461711.5827636719,1069.874
Bhutan,Taiwan,23697.462890625,25.0
Bhutan,Thailand,286490.048828125,200.0
Bhutan,Turkey,9517573.602539062,8828.0
Bhutan,Ukraine,400083.7885742188,231.1
Bhutan,United Kingdom,215157.734375,175.0
Bhutan,United States,1244894.0,917.3192269278469
Bolivia,Austria,140.087493896484,0.200000002980232
Bolivia,Chile,1245.9499702453663,1.11966918945312
Bolivia,Peru,35726.5625,20.485244140625
Bosnia and Herzegovina,Algeria,38238248.875,83097.89
Bosnia and Herzegovina,Argentina,175890.380859375,132.0
Bosnia and Herzegovina,Austria,5557967.726568465,6187.946897805042
Bosnia and Herzegovina,Belarus,4000.0,2.0
Bosnia and Herzegovina,Belgium,2471073.6875,1754.094020724296
Bosnia and Herzegovina,Brazil,35.0,0.017
Bosnia and Herzegovina,Canada,50.829719543457,0.0526802583637327
Bosnia and Herzegovina,Croatia,872876.2116966246,1339.9740692448663
Bosnia and Herzegovina,Czech Republic,1091796.713256836,1108.8479783674704
Bosnia and Herzegovina,France,156541.1283569336,315.6940037608148
Bosnia and Herzegovina,Germany,19937999.699279785,26936.24282765226
Bosnia and Herzegovina,Greece,16604123.55078125,33628.80029296875
Bosnia and Herzegovina,Hungary,32177.47265625,37.1000003814698
Bosnia and Herzegovina,India,432491.3786621094,370.11123955773195
Bosnia and Herzegovina,Italy,74257089.33459476,172391.1943109767
Bosnia and Herzegovina,Japan,9358.32360839844,5.02
Bosnia and Herzegovina,Luxembourg,527.900100708008,0.280000001192092
Bosnia and Herzegovina,Montenegro,1030048.2193462851,752.2907148556462
Bosnia and Herzegovina,Morocco,46832284.25,115092.11
Bosnia and Herzegovina,Norway,737.55322265625,0.65
Bosnia and Herzegovina,Poland,1190968.1617736816,1297.436000816524
Bosnia and Herzegovina,Portugal,5.33599996566772,0.006000000052154
Bosnia and Herzegovina,Romania,6695007.534912109,17435.40011751653
Bosnia and Herzegovina,Russia,302109.0625,277.57500000000005
Bosnia and Herzegovina,Serbia,409774.82344818115,273.9836460539614
Bosnia and Herzegovina,Slovakia,15501.1357421875,16.9699993133545
Bosnia and Herzegovina,Slovenia,904126.7335696218,658.6364663351949
Bosnia and Herzegovina,Spain,15456695.551269531,34551.479
Bosnia and Herzegovina,Sri Lanka,8976549.75,15068.400000000001
Bosnia and Herzegovina,Sweden,14371.85443115235,7.525192256278597
Bosnia and Herzegovina,Switzerland,18770.51391601563,8.324
Bosnia and Herzegovina,Turkey,47788367.87379813,96911.283804265
Bosnia and Herzegovina,Ukraine,632747.8349609375,499.0
Bosnia and Herzegovina,United States,1473654.0,985.004740558686
Botswana,"Congo, D.R.",1.941446185112,0.002
Botswana,Namibia,181138.57838535303,135.12604356657357
Botswana,South Africa,3296999.2737264642,9565.459452589692
Botswana,Swaziland,12216.34375,32.0
Botswana,Zambia,148611.37557601926,119.13125873279901
Botswana,Zimbabwe,42891.88881587982,79.48970979606689
Brazil,Algeria,29069770.0,73511.489
Brazil,Angola,171080.0,128.2462375866165
Brazil,Antigua and Barbuda,10681.0,26.023
Brazil,Argentina,2377361243.0,3625508.3768550092
Brazil,Aruba,9476725.0,20621.748
Brazil,Australia,34102421.246765144,67194.16875135127
Brazil,Austria,75895400.8504219,88189.29654035108
Brazil,Bahamas,479669.0,513.008
Brazil,Bahrain,81984.0,244.10921373685005
Brazil,Bangladesh,25299698.0,62211.117944162615
Brazil,Belgium,868604393.0,1400374.0761736403
Brazil,Belize,65675.0,38.25
Brazil,Bolivia,38292959.0,47154.431930952735
Brazil,Bosnia and Herzegovina,833.0,1.767
Brazil,British Virgin Islands,6289680.0,15863.0
Brazil,Cameroon,1631780.0,5115.297
Brazil,Canada,2099111611.0,3685614.483490407
Brazil,Cayman Islands,17.0,0.024
Brazil,Chile,410335194.0,502784.7769469279
Brazil,China (mainland),1831422360.0,5271627.881492642
Brazil,Cocos (Keeling) Islands,82200.0,216.0
Brazil,Colombia,678492746.0,1255595.253247503
Brazil,Congo,6730.0,5.156
Brazil,Costa Rica,127270041.0,210393.97564341573
Brazil,Croatia,1676676.0,1295.0
Brazil,Cuba,145783.0,172.9807503054689
Brazil,Cyprus,1527.0,0.6839921269758515
Brazil,Czech Republic,140384110.0,310945.4711914149
Brazil,Côte d'Ivoire,9688.0,22.795
Brazil,Denmark,29693995.51157379,49568.2674697754
Brazil,Djibouti,7.0,0.003
Brazil,Dominican Republic,1203060021.0,2499492.910432783
Brazil,Ecuador,131349818.0,234541.69475209777
Brazil,Egypt,113702597.0,310374.14320635604
Brazil,El Salvador,11108455.0,25107.965650971397
Brazil,Equatorial Guinea,1591.0,1.2345008689463999
Brazil,Estonia,1672739.0,1899.804
Brazil,Faroe Islands,9235.0,11.0
Brazil,Finland,22047212.0,21848.922
Brazil,France,432073437.82873315,749333.3834004818
Brazil,Gabon,348000.0,240.0
Brazil,Georgia,66620.0,41.711
Brazil,Germany,2745772058.8763433,5446601.376936596
Brazil,Ghana,101258.0,45.51615044247787
Brazil,Greece,1337322.0,1208.0178181818183
Brazil,Guadeloupe,4.0,0.002
Brazil,Guatemala,65306447.0,136232.20119289332
Brazil,Guyana,16626.0,10.15561637671296
Brazil,Honduras,13642157.0,25893.88380889446
Brazil,Hong Kong SAR,105266563.0,318362.3175425513
Brazil,Hungary,13868720.0,26981.114
Brazil,India,174906882.0,383112.27291692887
Brazil,Indonesia,707969321.0,1998211.3113094596
Brazil,Iran,70000.0,250.0
Brazil,Iraq,20649.0,19.07
Brazil,Ireland,131424.7147758007,69.91084912602311
Brazil,Israel,960100.0,1039.385
Brazil,Italy,1256924026.4085696,2200162.347309336
Brazil,Jamaica,359631.0,905.381
Brazil,Japan,1046933036.0,621053.3120333183
Brazil,Kazakhstan,6.0,0.0062184397832878
Brazil,Kenya,3439769.0,7487.953129032258
Brazil,Kuwait,460285.0,516.89
Brazil,Lebanon,104618.0,49.84100000000001
Brazil,Liberia,903.0,1.308433018835287
Brazil,Luxembourg,27.4741992950439,0.0219999998807907
Brazil,Malaysia,29652420.0,46910.26900000001
Brazil,Mali,135000.0,250.0
Brazil,Malta,829.0,0.696
Brazil,Marshall Islands,410.0,0.21271231623291798
Brazil,Mexico,3499036547.0,6339305.5707261395
Brazil,Morocco,113242573.0,309163.81247540837
Brazil,Mozambique,15303.0,13.216812615966557
Brazil,Netherlands,1834451763.0,3695832.20264727
Brazil,Netherlands Antilles,537123.0,512.6299999999999
Brazil,New Zealand,545747.3362121583,561.171
Brazil,Nicaragua,15062.0,12.328554835074993
Brazil,Nigeria,38621069.0,96175.1089127551
Brazil,North Korea,1173644.0,2935.871771326179
Brazil,Norway,4489290.525878906,4959.818575777156
Brazil,Oman,580760.0,1593.0144578313252
Brazil,Pakistan,18986845.0,47960.92759045774
Brazil,Panama,4412910.0,3679.848077293528
Brazil,Paraguay,54091120.0,50379.118352995356
Brazil,Peru,832028145.0,1769412.253421488
Brazil,Philippines,5473004.0,12253.348850303453
Brazil,Poland,205229625.0,363872.30384417495
Brazil,Portugal,135017203.34561822,201789.45183342454
Brazil,Romania,14383602.0,35342.836
Brazil,Russia,28502277.0,17563.49843463772
Brazil,Réunion,3.0,0.0040123815323263
Brazil,Saudi Arabia,41077779.0,146324.117
Brazil,Singapore,9463585.0,22705.721470413762
Brazil,Slovakia,1756827.0,1274.606659614188
Brazil,Slovenia,4715592.0,4114.471270722888
Brazil,South Africa,43363492.0,71081.59480673303
Brazil,South Korea,1072548779.0,2212161.8598820646
Brazil,Spain,693116724.4125799,1332898.8327602674
Brazil,Sri Lanka,43166314.0,101027.06700000001
Brazil,Suriname,10938.0,19.09
Brazil,Sweden,30393047.00099264,37827.576414826995
Brazil,Switzerland,23567158.721980102,33042.659556883664
Brazil,Syria,84760.0,117.4
Brazil,Taiwan,782632604.0,1889599.1988919973
Brazil,Tanzania,3.0,0.0037036438367994
Brazil,Thailand,454535577.0,1192811.7437289492
Brazil,Togo,763005.0,2957.382
Brazil,Trinidad and Tobago,1052183.0,1092.4379999999999
Brazil,Tunisia,28058246.0,36322.168999999994
Brazil,Turkey,2087917772.0,5174590.328179841
Brazil,Ukraine,475.0,0.315865217829242
Brazil,United Arab Emirates,115954879.0,177421.88847735027
Brazil,United Kingdom,128767788.9376221,190321.4767537462
Brazil,United States,27262094498.0,52635052.501796454
Brazil,Uruguay,173253913.0,276859.2999233251
Brazil,Venezuela,123716896.0,121138.49052121423
Brazil,Vietnam,81447140.0,190982.25628252368
British Virgin Islands,Australia,99376.0859375,240.0
British Virgin Islands,Brazil,1417376.0,1655.545
British Virgin Islands,Ghana,3858.23388671875,2.40988989257812
British Virgin Islands,India,52812.552734375,81.0
British Virgin Islands,Morocco,26272.87109375,25.904
British Virgin Islands,Spain,615103.8955078125,973.64
British Virgin Islands,Switzerland,44726.8125,28.93
British Virgin Islands,Thailand,821221.640625,751.61
Brunei Darussalam,Ecuador,81678.3984375,119.95
Brunei Darussalam,Malaysia,45502.51806640625,36.0
Brunei Darussalam,Singapore,3377.395538330078,6.991074582910432
Bulgaria,Albania,1388541.4594726562,1221.83699965477
Bulgaria,"Areas, nes., Spec Cat, Islands, Other",20457.7236328125,22.5
Bulgaria,Argentina,6796.56396484375,4.98999977111816
Bulgaria,Austria,565948.0830222362,417.76566957596214
Bulgaria,Bangladesh,7159.54248046875,14.59899997711186
Bulgaria,Belgium,70264.556640625,80.18300104141233
Bulgaria,Bosnia and Herzegovina,946.727600097656,0.432000011205673
Bulgaria,Canada,3186.16625976563,2.15400004386902
Bulgaria,China (mainland),4111.052734375,6.41300010681152
Bulgaria,Colombia,2150.68994140625,2.09
Bulgaria,Croatia,1146503.1191084387,1028.3460777650557
Bulgaria,Cyprus,43877.83166503908,37.49499922990798
Bulgaria,Czech Republic,10232933.833992004,8313.562873671424
Bulgaria,Denmark,265150.3806092739,135.2953404985264
Bulgaria,Egypt,30755.927734375,65.7550010681152
Bulgaria,Estonia,1184.376953125,1.20000004768372
Bulgaria,France,895832.2876935005,759.298541655137
Bulgaria,Georgia,5772.47021484375,5.0
Bulgaria,Germany,3808575.514099123,2878.906460291743
Bulgaria,Greece,26427491.02655889,50421.98597975854
Bulgaria,Hong Kong SAR,92723.671875,43.226001739502
Bulgaria,Hungary,1821873.4275054932,1390.8783398049782
Bulgaria,Iceland,2291.18774414063,1.047
Bulgaria,India,210790.37234497076,441.4459890120532
Bulgaria,Iran,165755.5390014648,130.88000106811535
