Export_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Denmark,0.0008081069764105595,0.0007923851730615913,0.0007822929102679316,0.0007385784647758946,0.0008508513878996593,0.0007666816747750105,0.0006280222368571619,0.0006026199788148881,0.0006830113569268351,0.0007211311797743797,0.0006219825240188045,0.0007692327019130806,0.0008989074485584957,0.0008526141423479039,0.0008750248491268697,0.000812137908285262,0.00101399824940885,0.0009242536172969752,0.0006890180765245354,0.0006347095085388491,0.0006902724925828518,0.0007600947366152759,0.0007784079748182041,0.0008917037656443825,0.0009468849742719677,0.000930585994681949,0.0008409516244744004,0.0008644090852844815,0.0009624882216940719,0.0008626653501084689,0.0008862346408111725,0.0007134214777227962,0.0007964487873938214,0.0006769535821161283,0.0004905893880012372,0.0006508733369237805,0.0008682769671657382,0.0006407152918973537,0.0007555609817240365,0.0010486902367176482,0.001163115169038721,0.0013089010498049097,0.0005760418375228199,
Djibouti,,,,,,,,,,,,,,2.0131889356350852e-06,,1.1800342697738313e-06,,,,,,,,,,,,9.18470581058577e-09,,,1.394875103964015e-07,,,,,,,,,,4.70450917946476e-10,,,
Dominica,,,,,,,,,,,,,,,,,9.844514498003416e-06,,1.1452389523395514e-05,,,,,,,,,,,,,,,,,1.842373089444022e-07,,,,,,,,
Dominican Republic,1.005980157763571e-06,,,,,,,,,,,,1.5853847832662043e-07,2.1344768745617218e-09,2.655369424689928e-06,,,,2.5382839619685013e-07,1.3305884743427523e-05,1.6933963749154993e-05,,,3.0683167769052997e-06,,4.721919052278094e-07,,1.2304257646166188e-06,,,,,,,,,,3.216876042283893e-07,1.7361808328837058e-06,,7.312760844888417e-07,4.670193900612612e-06,6.168841786768307e-07,
East Timor,,,,1.7782751983703861e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1.6033310997452199e-10,8.42210586539636e-06,1.0818372357614401e-05,3.256104776178285e-05,3.058956322933989e-05,1.4071527208837516e-05,2.434059201502815e-05,1.687000645150342e-05,1.8216946661554034e-05,2.3893190263342675e-05,4.885201824581597e-06,3.107732532923491e-05,2.5287559243818044e-05,2.2355925306185974e-05,7.931643827259673e-06,1.7450724419243987e-06,8.165600168619396e-06,,,1.118655363937067e-06,,,1.510959588816019e-05,2.7328026177125237e-06,,1.4813070931784323e-06,,,8.832243104230287e-06,9.125847853293813e-06,1.5050828881764136e-05,1.4810521309132263e-05,1.1663082323136548e-05,4.185473076026203e-06,1.1931589827123681e-05,8.092746345935242e-06,1.8624691636860187e-05,1.237293550271639e-05,6.620990689602267e-07,,2.5305279783181475e-06,4.6070092120083775e-07,,
Egypt,0.0038217901760358632,0.0050446093427722995,0.003886327185028552,0.0027127050827667034,0.003469350095062464,0.003688670651316339,0.002208819908245625,0.001974552255015177,0.002226397542957846,0.0016368334220952696,0.0011119664019761447,0.0011540306772107897,0.0008001735568238146,0.0015525510920644052,0.0013234921533340559,0.0024172499416501873,0.003262907429299049,0.0028429497120008662,0.0027564998268769423,0.0030896660276425302,0.00381309701959342,0.005555809282285403,0.002354877508922281,0.0030886022579718476,0.0029724570691804612,0.003263019260092475,0.0024598561714132684,0.003546390682074791,0.0027836903220068566,0.0023901457267006803,0.0025991765919072206,0.0023085978613434626,0.002322498833299501,0.0022395318009422005,0.002060653833064498,0.00323827811915167,0.003379317417224525,0.0022553997648003168,0.0027393334822231304,0.0021296366318424337,0.002846611941649414,0.002681167616944322,0.0030163850555539797,0.000463567555394525
El Salvador,0.00012994567717263908,0.000196902486450424,0.00021507638101523198,0.00022051464416249025,0.0001339757308432774,0.0001385361817881895,0.00010737782004385557,9.738010298946377e-05,0.0001725396658315638,0.00019667603770339638,0.00014368276503646447,0.0001599416260821418,0.00013511712008525682,0.0002049022533410545,0.00013586536120908376,0.000109674255400488,0.00014083200221281914,9.797336393336007e-05,7.126393102133953e-05,0.00012025403032056193,0.00010169328696351987,0.00013516231536513915,0.00013039540127818017,5.910409707937601e-05,6.200354282167296e-05,8.401029316014208e-05,5.863495149935161e-05,2.7000269700495246e-05,3.74721176087445e-05,2.6419104932547452e-05,2.8594770603022404e-05,4.1457124954301686e-05,3.327768085407556e-05,2.7763565750396094e-05,3.3748907008127095e-05,3.2487721751680586e-05,1.9105956111832353e-05,2.5254753016466736e-05,2.5347649444893432e-05,2.466074405034052e-05,3.106695249326998e-05,6.736952399776225e-05,3.4974430072006336e-05,
Estonia,1.9131379665050738e-05,4.36171983607357e-05,7.165579123009059e-05,4.086390814622717e-05,3.3403807313800926e-05,2.8289759122802053e-05,2.72957694366857e-05,3.408691262325771e-05,7.416555642741e-06,1.2848323330147991e-05,1.7363484494834866e-05,2.3128586657003734e-05,3.353358661513865e-05,2.7916603773587877e-05,3.5896151615505344e-05,2.5614374853443566e-05,4.145586353642933e-05,5.05287082477034e-05,1.2941259262934203e-05,4.563359551903244e-05,3.950676168332373e-05,4.2481417452979664e-05,4.6549672595426014e-05,3.937398194880952e-05,5.811686989116601e-05,8.04940815718737e-05,3.684212062707624e-05,3.0091305072866197e-05,3.846703161026441e-05,9.507352578041786e-05,5.7358542773882584e-05,6.241614280518187e-05,6.931082890527424e-05,3.7878910971606986e-05,2.358058315736869e-05,2.5506687200977573e-05,4.3635537495537626e-05,7.292379085216513e-05,7.689777079350112e-05,4.558347048797535e-05,6.092192264969451e-05,7.663067330657285e-05,6.586927816544288e-05,
Ethiopia,,,,,,,,,,1.7775716404342537e-07,1.4137015782045778e-07,7.155101988961787e-08,,5.2272903050491144e-08,3.7560627451371064e-08,3.1368835359454646e-07,1.7601552935433296e-08,7.381478401911524e-09,,,,,,,5.703656095356047e-09,2.6099806434388466e-08,,2.816108342945876e-08,5.310144400520402e-10,,,6.902582379526127e-08,,,,,,,,,,,,
Falkland Islands,,,,,,,,,,,6.76363984181831e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,0.0037272485467667346,0.0034453246802694684,0.002983572052615519,0.0030513029479437683,0.0036514324217067945,0.0027127566803289917,0.0041582346860207925,0.008997494974763308,0.0086200226820701,0.00886375983813595,0.008784538981327864,0.011662674575990897,0.0093132078284404,0.009941020040399741,0.009230099088073563,0.0074349496644040905,0.008199129668249257,0.00776549474371067,0.008544408554012345,0.006122241025010793,0.007916296541116275,0.0067632990799725845,0.007333444749753802,0.007357274040781844,0.007455020772398923,0.006898175533962875,0.009027621635943995,0.007307453833073707,0.00959286563452798,0.008226539806004072,0.00910410178696438,0.008392123534094291,0.0070479038799654385,0.007906281995672662,0.005393850687191038,0.007223706066327819,0.00366053440196473,0.0014806832537983161,0.001489435618641179,0.007736969258843507,0.007577673626880463,0.0071132196490751145,0.005540690596583704,0.00047254196072286063
France,0.037101326223841546,0.03359402600237134,0.038147780997716055,0.03596516375686028,0.037420816947679486,0.03385340761138419,0.03610623298903192,0.033874741350142984,0.03381979646819535,0.03567862604893052,0.03387470411160826,0.03430767257804313,0.0385789231402225,0.035309805665729624,0.030699132525066612,0.03458092429766163,0.035293904829950054,0.03518699591377524,0.03506807182285805,0.03424764104270116,0.03609428804321429,0.034955264661507134,0.03323636867055659,0.03285736116598133,0.0336910853004488,0.036719866779204385,0.03487088367443126,0.03402087229045036,0.029910557327124464,0.02332813510524719,0.027419746294945608,0.030254346064331104,0.03453030722334915,0.02872557479335845,0.026122695510634432,0.029872189901325754,0.032539960869177285,0.03389095019567769,0.03045992615822071,0.03357877197945311,0.03182486465208052,0.02881200920582534,0.030309829742087204,
Gabon,,6.193876745542338e-06,4.715194050066679e-06,,,,3.004379835867238e-08,3.36369845846209e-05,2.615125471849909e-05,1.9533940095502625e-05,0.00011741898962253376,0.000124792386700641,0.0003598003780177645,0.0002935447846716407,0.00012918128100517122,0.00010243910032029176,0.00010131978382641057,0.00034333811203861433,0.0002248984320243639,0.00022157856209538347,0.00024462621710425657,0.0002633204717906742,0.0004408121598112376,0.00047233990884199695,0.0003229960433204211,0.0003119089714026213,0.00031195616771849654,0.0003498321057966608,0.0002546855409112629,0.000806389790490705,0.0005469381746367508,0.00040865474995371983,0.0002817428762530853,4.788505911761048e-05,0.00027135799803246,0.00015236162974392118,0.0005497140250790002,0.0003770969348496697,0.00019685449279691555,0.0003348028237509314,0.0003312520733937444,0.0002636830025631483,0.0003571865523253196,
Gambia,1.0733771039136839e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4341081671189138e-09,,,,,,,,,,
Georgia,0.002521970233543288,0.003068652471935357,0.002758101246483374,0.0019404647960393573,0.00275699476816117,0.002940448024469466,0.0024766919040356905,0.00297136574973979,0.001979779397814781,0.0029497831587876043,0.00279739178032036,0.001005085664713125,0.00183106107918326,0.002468300035562623,0.0022359034915364817,0.001546635778037812,0.0026773884404951895,0.0031721444918323266,0.0026941603173092714,0.002821782369830523,0.002502285564987186,0.0033570740244040385,0.00254872289936699,0.0029845148596764,0.0032922244973018545,0.0029470897259741167,0.002388845993164398,0.002624258034812085,0.003511242162937159,0.002757735955548105,0.0021986705338112177,0.0033364070086640985,0.00204982327431875,0.002213861947774841,0.0026684472479027617,0.0034920320317903967,0.0034690044633285096,0.0030832654589548316,0.0021276747567691304,0.0022462530833336474,0.00124552849282335,0.00046518713340368067,0.0010944922851548798,0.0004205472681443514
Germany,0.06873429257123993,0.07282639290771534,0.06887800292591911,0.06660236831926508,0.0692256438274613,0.06575126329761988,0.06502830853760228,0.06108975028074554,0.06487106804114472,0.07031525329672769,0.06696578520551479,0.06715547357349291,0.0757550652456431,0.07483382415751276,0.06575119978797728,0.0636564448213395,0.06722145236268322,0.06743583138831039,0.0657549699541021,0.0651107716137108,0.06614631990570549,0.06444074554907717,0.06175708452717081,0.06345204391932976,0.06766577173894747,0.06722873807103667,0.06538850214476068,0.06107243847257103,0.06849029270605388,0.0584486108613548,0.06817442143719386,0.06740681660587183,0.06521122062971602,0.054728773377816245,0.04905292142197951,0.05770374753381746,0.07353797417565897,0.07747527110046838,0.07649275295292503,0.07784906088161658,0.088120811649864,0.07561802003160373,0.07830270150196553,
Ghana,2.413589216137782e-05,5.828390588355776e-05,1.2530335279182578e-05,1.669175322172546e-05,2.861140216541667e-06,2.982054818277735e-06,4.033347790330923e-06,1.5667500332079e-06,6.84176289593185e-06,4.1887207456778645e-05,1.369734244304606e-05,,3.452955939124554e-08,2.061210751651363e-06,1.3700175474743733e-05,1.0929068533839744e-07,7.261406110143706e-07,,6.1314395027801375e-06,2.393587742965142e-05,1.253509672750634e-05,4.120865524085438e-06,3.0318717223138713e-06,1.1873168802601935e-05,2.0212526889095824e-06,5.024017849606799e-06,2.6768326230825196e-05,1.190333623810136e-05,4.2917040043688215e-06,1.5669391587841958e-05,7.743102209904443e-06,4.418761525619208e-06,9.703873871532218e-07,2.6401418156246628e-06,9.359539567151322e-06,4.382548292915683e-06,2.2943306253424236e-05,2.4495839953506126e-06,3.169794292045992e-05,6.412873396731097e-06,1.8791609781680482e-05,7.068572194558313e-06,,
Gibraltar,,,,,,,,,,,,,,3.0492526779453166e-08,,,,,6.999163657970444e-08,4.163539465754771e-08,,,,,,,3.090747590462671e-08,,,,,,,,,,,,,,,,,
Greece,0.0006488429154433668,0.0007127368700146355,0.0007283172160052465,0.0008856508006463935,0.0009604351402609355,0.0007890917271926902,0.000656543636438775,0.0007185198474418445,0.0003755111788646328,0.0006133674323019505,0.0004964076304886466,0.0005118646258151751,0.0006416956519121945,0.0009310897403623366,0.0007728682084891627,0.0006566854332552465,0.0008274448102788287,0.0010345026246998568,0.0010169250679770276,0.0011986763860868676,0.0011946613198655514,0.0009650212618062986,0.0010567603485974121,0.001272357292326995,0.000953586568579397,0.000912588431104508,0.0006867327183612491,0.0009211014235041616,0.0009702582582348536,0.000764228013210497,0.0006749001684375655,0.000712567214055295,0.0007207358315685712,0.0006731247345590066,0.0005434457315945168,0.0008261057055652828,0.0010264760695444792,0.0013923422042278904,0.0010234462462146887,0.001506610435583554,0.0011990419397868855,0.0009830044746325282,0.0006208825654239659,3.177946565458824e-05
Greenland,,,,,,,,,,,,,,,,,,,,3.000648526595093e-10,,,,,,,,,,,,,,,,,,,1.1482706537400139e-10,,,,,
Grenada,,,,,,,,,,,,1.4338441297738038e-06,,,,,2.4812613972496984e-06,,,,,1.1574067140176509e-07,,,,,,,,,,,,,,,,,,,,,,
Guatemala,0.00010723640886825387,0.00014044707422505395,9.934602970367518e-05,8.925257780173429e-05,9.600873762907885e-05,7.428387623024729e-05,5.4724109513294605e-05,6.854621877641925e-05,0.00010331384514962969,8.82441095828195e-05,6.1932853124229e-05,7.453469822510604e-05,0.00015703047166298678,9.301155020351364e-05,7.848423575754162e-05,7.457113191455753e-05,3.872399826317726e-05,5.503853027271725e-05,5.7681945820153574e-05,6.36206600305615e-05,5.681948989330057e-05,8.592319861478344e-05,6.76626580151053e-05,3.9870030945520515e-05,5.153437136499021e-05,8.232409756496055e-05,5.9119521436882294e-05,5.7591999689133955e-05,6.0919318480534084e-05,6.584194778051239e-05,8.927027611614623e-05,7.428873103891376e-05,4.694974858196863e-05,4.553544004592896e-05,5.0601161678082935e-05,4.696354642933788e-05,5.536030429715262e-05,7.264013751770227e-05,4.4951623545055064e-05,7.599130981777923e-05,8.32850242295184e-05,8.952210553887984e-05,4.244621500014433e-05,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3458028774491769e-07,,,,,,,,,,,,,
Guyana,,,,,,,,,,2.2833722414522148e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0431766648762865e-09,
Honduras,0.00017316155110050848,0.0001325714468215812,0.00021690591806579077,0.00019779642959590692,0.00020284257086016733,0.00020164129711189703,8.49412408635301e-05,0.00019924595950358912,0.00015637472918282505,0.0004229375254646548,0.0004998988439914597,0.00022388016729155095,0.0002353870965119681,0.0003945089620590766,0.00018085672629068676,0.00035132509644507994,0.0003471529401159406,0.0003479872466992462,0.00033654561625488257,0.00019715520302092211,0.00017332891886406317,0.0003199945633062107,0.0002492854717891564,0.00022758854171915898,0.00021910971746604246,0.00026716704334661684,0.00021787188545057708,0.00021730390188266302,0.0003095809937573163,0.00040921000631584907,0.0004741413388671335,0.00033551332940648474,0.0004798674906709069,0.00038865703080824933,0.00041693310580380146,0.0001600736255522205,0.00021165865572259266,0.0002441547700957003,0.00014800499876558312,0.00022386781660505557,0.00012051577297673722,0.00018105545139592564,4.8783199785995856e-05,
Hong Kong SAR,0.00026285072460555705,0.0003852088704605602,0.0007915492937418157,0.0007006736912941885,0.00032191170374057745,0.0001725394686909597,0.00013658719060948086,0.0004381644342597514,0.00020695832444994394,0.0005876390811579524,0.000315140131866762,0.000730979478344987,0.00035986204847590126,0.0002620450391063827,0.00015327639654632953,0.00010127600862347623,0.0001958883556524161,6.940077219058451e-05,0.00015569937023052907,5.43976010743634e-05,8.223235667385084e-05,0.0002565918626999856,0.0005958752176823302,0.00034214217599406517,0.0010080588682274071,0.0007183954773955058,0.0006597895904046073,0.0008313489073559583,0.000276050694768175,0.000329005352429359,0.0005347319039499676,0.0005700358369347141,0.0003891097447129886,0.0004143618471041535,0.0005806521977338889,0.0003663427322169899,0.0005555177587653957,0.0005734677852709046,0.000682898252227187,0.0006162042282856617,0.0002860411353666303,0.0005082476107021585,0.0004994806957678698,0.00010782238534115735
Hungary,0.003466829854010903,0.0034284894681706427,0.003456262860737255,0.003490517033248722,0.0036496632637602207,0.0031948656147219637,0.002885569808004512,0.002636590706453248,0.002478781565537475,0.0024574281457081073,0.002543997666904344,0.002527244848428573,0.002924510518558959,0.0028854914817008394,0.0024121674178607944,0.002451502020183514,0.0032904060710803413,0.0032764235026015395,0.003939121802037606,0.0035760137988274203,0.004214073951968536,0.0038816993411199194,0.003582463527337397,0.0032238281164816544,0.003678747430289086,0.0037811698584964627,0.0033833234940687813,0.003369589807988966,0.003529440994147802,0.0036671680305934338,0.0034829978553761313,0.0030287414774850425,0.002469804587794136,0.0020340417900924406,0.0033352966820894407,0.00377796329124542,0.003928196295693967,0.0037234981571414192,0.003061603334116291,0.0023066370192704323,0.001697143073014302,0.0024540718446271225,0.0017711527237091204,1.7354780773957498e-05
Iceland,0.0009070009598158406,0.0008873903591643144,0.0006408701081426495,0.0008334406281060991,0.001190024833312511,0.0006002626502615902,0.0007188484440695337,0.0009650769401444933,0.0008124544305153964,0.0010165948591347562,0.0008435259262620762,0.0007841807769883916,0.0010421850454659755,0.0009308592334914331,0.0010750022291488557,0.0009448529919058884,0.0005938618921436488,0.0007545356392159247,0.0005507203304311853,0.0007204724357890403,0.0015123993249461021,0.0017511179871939275,0.0018382586548647611,0.0016416272188374498,0.001042110688910814,0.0010879765068583763,0.0008899318464959572,0.0007257793507973925,0.0009320146341731307,0.0011421152581704433,0.0008831997765435673,0.0009450636488208423,0.0013723569364483545,0.0014636051676630217,0.0011742053462530982,0.001096569660052225,0.0011694491468637134,0.0010158458172347434,,0.0007249011016475064,0.002217253573994022,0.0010213448503223579,0.0021825360842866012,
India,0.03223019042765073,0.03278413142522527,0.03692385911657858,0.042033471127691575,0.036692676731255154,0.030343717259641325,0.03427839779288252,0.031166997279188726,0.02838476143043198,0.029001874668173288,0.028137694097574082,0.02001742040682929,0.023419532441052725,0.02326047876807913,0.030162097038750852,0.03625606627578239,0.03679302039515896,0.038077504836278114,0.03962545310644876,0.043339005955310116,0.03622452324868944,0.03044176205075222,0.03246564963820842,0.030166281752754594,0.026772763172752748,0.028835384162095162,0.03103348576996336,0.04111629867361867,0.033727066650514795,0.05795111127285785,0.06415347768642903,0.04115192371180956,0.037264869762406394,0.04640334589653612,0.061102326218784656,0.061729147802136584,0.051864092281266594,0.060284378048542586,0.05355291069168939,0.03679212078177617,0.03524741586691599,0.04504359454633037,0.03361540543864385,0.013916168329792079
Indonesia,0.0006710357555672465,0.0010081406429979848,0.00044153809671818874,0.0009175708651315017,0.0008508639923533706,0.002363495484423456,0.0042372972022842285,0.003964715944013265,0.005377120059701062,0.005390006724816942,0.0040697335252725874,0.004747569739365352,0.00832417005238749,0.011645330270292938,0.009566761453622272,0.009741356035407624,0.00934588183810724,0.005367744792306277,0.010485285917952688,0.019443618100000275,0.024084039339377215,0.021743719893284587,0.03109199144416328,0.027173229139364607,0.031186694497017078,0.025360861516810346,0.038176766408915486,0.030457117176641887,0.030293298540023515,0.04854968730500582,0.04758964615607487,0.05086444609115867,0.042752808732365026,0.06266458279856857,0.05917526204629765,0.04934265450965876,0.041941413872292554,0.02418517787076525,0.04698216028900382,0.0637579389254075,0.046944481520075486,0.053680857928572884,0.06606308597976443,0.005064703627619789
Iran,0.0018172740595596886,0.0035747816931924027,0.0038335242540899392,0.0034875152574481076,0.005110888802442547,0.006087422369132672,0.0075152164941976645,0.004277931866918183,0.00563102047076432,0.009643023424159508,0.009722908075790486,0.0074737275975663205,0.016866299764109475,0.015178581804412955,0.010303403628548764,0.011795416354896242,0.010112029399820095,0.018630042197686318,0.018717271508101797,0.014688232313365789,0.022057935558778243,0.01581893478639108,0.018724286373117117,0.007991983426327396,0.006765212754809311,0.005552959266116348,0.005675482353850694,0.004862036745571551,0.007122384313468799,0.0056392086787379276,0.009562763635382618,0.007808452153155807,0.015907544160376128,0.009988123827078109,0.011061693789401184,0.004118649382327004,0.009854042666346657,0.010329404816533445,0.008188400283915612,0.014212123775657268,0.01280353603238579,0.010937865536974041,0.0158686220863906,0.0668918928883388
Iraq,2.3919812661908612e-06,,7.299528714550498e-08,,2.1022527523138537e-08,7.645914070737563e-08,,1.1195106226027708e-05,,,,6.439142737121315e-07,,1.816413615736824e-07,,,,,1.5479271865612664e-08,,,,,,,,,7.562862250372672e-05,0.0007921881718096852,9.774318349600857e-05,,,7.392635718768915e-11,,7.442529962669939e-07,6.792433702059215e-07,,6.083595503424198e-06,2.015099593021264e-06,,2.0259037585815293e-05,1.0407409566641634e-05,1.2667423150638203e-07,
Ireland,7.119680228269418e-05,8.797861611184733e-05,9.701074993273881e-05,0.00011216455643693055,0.0001479448762837022,0.00010853976120712714,0.00028659106828416407,0.00017327691899500316,6.589469079671804e-05,0.00016432093263271758,7.000211448804926e-05,5.678711720853972e-05,7.805966662339713e-05,8.296881554513843e-05,6.547666451476404e-05,7.888251313675658e-05,6.857732508907424e-05,2.069426393617522e-05,0.00011487592950890943,0.0002462348171203692,0.00023059952894242012,8.823022541503928e-05,3.327388044089599e-06,2.483780285396639e-05,2.0740282487453085e-05,3.83099576090759e-05,6.570464679067471e-05,7.383160979503892e-05,6.108233299511217e-05,6.696159460204417e-05,9.116902644160705e-05,5.810037180348826e-05,5.7706240950960545e-05,6.792879300570826e-05,5.3715745897292936e-05,5.227531637513374e-05,0.00011339121455860756,0.00010839180680737246,3.606612572733434e-05,7.151094358964544e-05,7.716454517911523e-06,5.369091039039369e-06,4.61103501909359e-05,
Israel,7.780335304390629e-06,8.017646336542484e-06,8.94930736413461e-06,1.0194977938320248e-05,1.2984539588451572e-05,1.2326227850670182e-05,1.8072615095498714e-05,9.77291075955164e-06,1.7188978055415163e-05,6.334550520698327e-06,7.313889810598271e-06,1.1886093123815562e-05,4.861459529673503e-06,9.112555879506028e-07,2.6181079280323087e-06,3.8716370440757184e-06,1.673174567217471e-06,1.2464924542017897e-06,1.6049625137928045e-05,1.2280859691950826e-05,2.426770485668958e-06,7.72714427636443e-05,1.886334048680256e-06,3.669390086385768e-07,2.0163975441008912e-06,2.6721811246259672e-06,1.9808908840777393e-06,1.2010981481029256e-06,9.275592690307372e-07,1.738955512982405e-06,3.8204094446899244e-07,1.1989114741184277e-07,6.278641140320702e-10,3.5803889885765736e-07,3.29787034660602e-07,6.800424758456154e-08,6.455082261712024e-07,1.0830039749812794e-05,2.4106767179891314e-06,7.292561612560922e-07,2.027343936194012e-06,1.65771172052413e-06,1.8576336998798292e-05,
Italy,0.030086391837232926,0.028197789240003723,0.026110118181142918,0.02811098351283259,0.02771285270232826,0.024962432211522622,0.02116964512444364,0.019522996147088523,0.020407212574798522,0.02397763305889248,0.020063263513849964,0.021718641078845687,0.02455902395715251,0.024177546794089424,0.020890270118480523,0.023508362539213592,0.02387433225395271,0.025244026797275183,0.023138532251805663,0.023362672517289188,0.024278961352256153,0.02371883665650634,0.02307393402191679,0.02277000120979301,0.02603962451016721,0.024811537495014555,0.020741671916150863,0.02176537336051041,0.021415164031984655,0.018660256940807522,0.019913245363714565,0.022555080641001545,0.022271183822482082,0.021684150211093402,0.017981166684054826,0.021885332883957952,0.024471633719185027,0.02192268711202574,0.02150162212987327,0.025237504933789654,0.027788824739546927,0.027591190425249337,0.019151017510827744,
Jamaica,,,,,,,,,,,,,,,,,,,,9.572657991829475e-07,1.9196767049526514e-06,,,,,,,,1.2257483846851827e-07,,,,6.981056765301626e-08,,,,,,,,,,,
Japan,0.1026665771941513,0.10694749223131858,0.10674361466324203,0.09584279311739231,0.09526821768403099,0.08801522540947963,0.09001833534763094,0.08872044297486675,0.09101412630594423,0.08915564856538562,0.0840991383298688,0.09109566824686907,0.09455076640224051,0.08492713143426782,0.08617447582751299,0.08278778521427173,0.0785013268920527,0.0794770594665412,0.07377460936425499,0.07650692488821415,0.07238684703226872,0.06859525601700311,0.07495100773311568,0.07819343127175073,0.060821991062821254,0.0713874808629278,0.07610793110327353,0.0753359539160751,0.07723431753484938,0.07571999566758851,0.0654700015831072,0.06732150309647963,0.06529803710511133,0.06046991142859695,0.0633475365656745,0.06545680939067669,0.06292778185216011,0.07397067847255105,0.07279816699011828,0.07326334626201136,0.0699920789554854,0.06765689164811256,0.07356377474708939,0.04883053582224505
Jordan,,,1.758644350634762e-06,4.0596231494351377e-08,,,,,,2.6008973224524782e-05,,,9.826421343291135e-07,1.0890188135518987e-06,1.3280641170683476e-05,,0.000100112300620073,2.391272570418593e-06,2.554438085004818e-06,2.634783620836845e-06,1.3472715859444269e-05,2.127680145148123e-06,1.0511639864608755e-06,1.3740243151254188e-06,4.12206752238703e-06,2.571620519691732e-06,1.1602177557719912e-06,,3.0444128991774055e-06,,0.00017245500058413798,1.5936653128194773e-06,7.689583340808423e-06,1.0890792453685665e-05,3.89449022082331e-05,9.813043321408342e-10,,1.5069120558731206e-06,,,0.00018124287396251607,3.3623994314153127e-07,8.254261842006855e-07,
Kazakhstan,0.0037468288924136506,0.003405040960838596,0.002803793348955429,0.0045519562887306715,0.004936754667362135,0.0053575031091045895,0.005882434538787705,0.005365134950054513,0.0043060346155061055,0.006145022562673456,0.00552903731853894,0.005078725867814847,0.005049235137775509,0.006656431541088141,0.00647715004181346,0.006600036251903803,0.0062982981147798895,0.005985524301617999,0.006274744370756271,0.006408323997077753,0.005998916033629328,0.005265390543956549,0.005152720649390407,0.005332857726698544,0.0042044722722515,0.00628060501083228,0.006290196201352592,0.007781170509724563,0.005624009199313729,0.008619315714536956,0.006603475012262094,0.006941658138344763,0.009389387210470513,0.00629356948767464,0.004861266391355526,0.00655588457142871,0.004190643693338802,0.0033768793724943,0.004583762510921588,0.004750473722598025,0.005055873945734215,0.0053957754620680715,0.00519115169472626,
Kenya,0.00033506198697499413,0.0003230475341602512,0.00032208462125720604,0.00020591863782662174,0.00015036596346040663,0.00014353805763693225,0.00022862234941565547,0.0001400038671994033,8.631306211767523e-05,5.4046890556829754e-05,0.00015830431108893565,0.00010334016928365384,3.944149145235204e-05,7.616446712596435e-05,4.629657726953765e-05,5.566627197874925e-05,5.995218149694298e-05,6.082388637130142e-05,9.860497365967665e-05,7.119672975646634e-05,7.777129011734731e-05,8.127584846508532e-05,3.412508198847784e-05,1.9468574474002183e-05,0.00016225504010549223,7.055872535558514e-05,5.5041953496729384e-05,4.8733430247505994e-05,6.53002315390515e-05,6.515286048546962e-05,0.0001138732706016217,8.061780966013844e-05,3.1714418178760596e-05,2.2004392605612694e-05,3.528470621456921e-05,6.0118478902938305e-05,4.748065432796148e-05,7.386659901551193e-05,5.03104653563475e-05,3.886680314820647e-05,4.3677816288713424e-05,4.033164845585328e-05,3.955121141750471e-05,
Kosovo,1.257880194919589e-07,,,1.9348197017033213e-08,,,8.509145486699153e-07,3.253932058559897e-08,1.2509898509052661e-08,1.199267709877789e-07,4.5871201983381365e-08,,,8.472502559737665e-07,,,3.6688064225173513e-07,8.076454531601235e-07,4.0273440583859835e-07,2.111835809298684e-09,3.543167462741735e-07,6.447079273155134e-07,,,5.936276666620459e-09,1.3474031872044392e-07,1.3138055501146462e-08,2.664666737102609e-07,,,3.856042692496435e-08,,,3.066659080414712e-06,9.260699634203708e-06,9.004553205630331e-06,4.126936009167506e-06,4.84561870923855e-06,1.7628157023560107e-05,4.1527321609385776e-06,3.2258343548872043e-06,8.534332259155433e-07,1.0500756391414125e-06,
Kuwait,0.000144086343464739,9.498888148991587e-05,8.924315485989287e-05,5.483434948962124e-05,3.68695937410465e-05,1.8610176085561106e-05,6.23260748063035e-05,1.0607627092786251e-05,2.7450393692107163e-05,2.936597002306037e-06,,1.0357179745517972e-05,0.00010365733207845753,1.5617455622484938e-05,4.3057409125563375e-05,3.716594866151024e-05,8.417484995489607e-05,4.777625033560104e-05,6.978146943236006e-05,8.288119062206229e-05,7.592775271735147e-05,3.854879135120973e-05,0.0009634222307641797,3.0559322860275004e-05,5.037851178752543e-05,3.773616257992836e-05,4.775068528274807e-05,8.68047286184847e-05,8.028382011980474e-05,6.643333658506396e-05,2.334910650746685e-05,0.0015271032024972069,0.00011117070575575495,0.0009629787187668879,0.00043981496161068514,5.759609295746053e-05,3.3748469113379025e-05,3.6369588424983046e-05,2.9301449349699674e-05,0.001350387684768914,0.0006546843414035066,0.0006943516619394274,3.11795375635775e-05,
