Export_country,Import_country,Year,Nominal Value (SUM),Tons (SUM),Nominal Value (SUM)_exporter,Tons (SUM)_exporter,Nominal Value (SUM)_importer,Tons (SUM)_importer,GDP_exporter,GDP_importer,Comprehensive trade cost,Distance,Distance capital,Distance weighted with popuation,Distance weighted with population_1
Taiwan,South Korea,2020,52178956.0,37943.93234606891,2106596012.9356408,2957767.200765302,2617461654.5688915,3556180.0003066845,669250000000.0,1644312831906.1692,57.31906367678727,1475.758,1475.758,1520.398,1507.086
Taiwan,South Korea,2021,15945238.0,11009.661036154428,3637268149.036305,3383615.342217875,4108793496.148649,4270832.623375744,774728000000.0,1818432106880.0369,54.55911886065439,1475.758,1475.758,1520.398,1507.086
Taiwan,South Korea,2022,36273608.0,18797.69073342088,3673965395.0748854,3115639.1868307195,4063495498.873343,3969208.9056861564,760460000000.0,1673916469026.5576,,1475.758,1475.758,1520.398,1507.086
Taiwan,South Korea,2023,89152248.0,47987.57774635672,2262411347.059508,2347915.596660218,3106588792.4662795,3552467.4736158527,,,,1475.758,1475.758,1520.398,1507.086
Taiwan,Spain,2013,26314158.329322822,32791.262,3326473788.011183,4226859.16310122,2596349159.0857677,3451583.2913622195,512943000000.0,1355579535912.5527,107.46258188033102,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2014,31674341.22778322,34492.8805,3132283941.873184,3984967.775828712,2647876661.82899,3455018.9457332883,535328000000.0,1371820537888.6226,106.10212349096058,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2015,8184038.529151916,11404.677525390682,2203584522.671982,3283863.5417851065,2077051082.8599675,3593262.395968846,534515000000.0,1196156971279.6868,105.91248625875527,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2016,15298217.826034546,27296.154,2144388643.9215176,3804526.0562125966,2008897883.3603892,3701184.3654725044,543081000000.0,1233554967011.6765,102.99049824118187,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2017,23861353.684112556,39702.588,2710895195.7115107,3587043.6650652294,2629064168.263744,4040650.912169602,590733000000.0,1313245330197.6494,100.96712180341778,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2018,70808240.49963379,97488.61372669894,2872252027.9711347,3455862.7450382113,3157911848.8436856,4302877.170425673,609198000000.0,1421702715218.038,101.18214566880152,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2019,59700812.70800781,91457.353,2448929184.2662325,3112205.548721222,2902797838.6043553,4434586.97581564,611396000000.0,1394320055129.4094,99.09457841103799,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2020,47689096.16552735,81056.51183565064,2106596012.9356408,2957767.200765302,2262583140.1459565,3592804.4016503454,669250000000.0,1278128867875.49,92.33725813706361,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2021,85336938.78662112,94069.83305700093,3637268149.036305,3383615.342217875,3828320221.984361,4458146.084880064,774728000000.0,1445651653604.628,91.6867072472514,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2022,127605041.42160028,112011.45985400709,3673965395.0748854,3115639.1868307195,3624020537.865412,3404326.630152044,760460000000.0,1417800466262.6514,,10804.02,10804.02,10814.53,10802.21
Taiwan,Spain,2023,106241763.08995827,121388.92140959018,2262411347.059508,2347915.596660218,2676958840.9806833,2875700.724929628,,,,10804.02,10804.02,10814.53,10802.21
Taiwan,Sweden,2013,4884324.281654359,3435.866394479144,3326473788.011183,4226859.16310122,706700191.1335026,631576.4013818036,512943000000.0,586841821796.8911,105.58896221873862,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2014,7746577.489171985,4284.679608665803,3132283941.873184,3984967.775828712,706169215.770096,627794.3940690729,535328000000.0,581964017237.0946,105.33795256835741,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2015,5255415.131228446,5360.109915601699,2203584522.671982,3283863.5417851065,731547849.9505537,745973.2607972824,534515000000.0,505103781349.7569,106.84337743761829,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2016,7684825.819549204,8504.888099286003,2144388643.9215176,3804526.0562125966,719348749.3430833,728253.1275820251,543081000000.0,515654671469.5469,106.93189182452932,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2017,7329105.86072469,6164.3190995343275,2710895195.7115107,3587043.6650652294,964097619.8950645,825474.3997832374,590733000000.0,541018749769.0971,102.35227914794747,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2018,9306891.216270681,7939.97137277881,2872252027.9711347,3455862.7450382113,1056176696.9103162,920658.8476111153,609198000000.0,555455371487.0894,99.05917980606169,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2019,9632705.673167108,8612.556374360745,2448929184.2662325,3112205.548721222,884638307.4340807,746990.6301853877,611396000000.0,533879529188.45374,98.00831767434448,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2020,8305053.8102324,8849.327327601022,2106596012.9356408,2957767.200765302,680816166.8188797,598159.3752935812,669250000000.0,547054174235.8759,96.05276840136403,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2021,3876039.2294324627,3478.0781378715624,3637268149.036305,3383615.342217875,1031964662.1525676,731992.720730143,774728000000.0,639714956069.4681,97.18809056066789,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2022,693442.4719268092,422.2875341895684,3673965395.0748854,3115639.1868307195,741067987.4763625,474116.08893389173,760460000000.0,591718144602.1406,,8358.111,8358.111,8551.703,8546.251
Taiwan,Sweden,2023,5471422.043701163,3219.546409027083,2262411347.059508,2347915.596660218,487791540.1777204,337515.6449558428,,,,8358.111,8358.111,8551.703,8546.251
Taiwan,Ukraine,2013,1160400.814453125,917.0,3326473788.011183,4226859.16310122,518424228.1785971,571366.1494116304,512943000000.0,190498811460.02756,109.40436610050664,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2014,396583.10546875,325.0,3132283941.873184,3984967.775828712,330651215.73574007,386741.5408989353,535328000000.0,133503871861.7233,115.15799666191029,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2015,316358.1459960938,236.0,2203584522.671982,3283863.5417851065,157074550.23051262,192740.00584212417,534515000000.0,91030967789.07176,112.12432298038419,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2016,792302.8409423833,725.0,2144388643.9215176,3804526.0562125966,176832887.37081674,278215.3902803256,543081000000.0,93355869403.92232,112.26758928825137,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2017,710506.2817382811,332.0,2710895195.7115107,3587043.6650652294,236343030.30562985,272331.9134018965,590733000000.0,112090505081.73862,110.57613442977213,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2018,11216.279296875,5.0,2872252027.9711347,3455862.7450382113,269345815.6039064,304534.0864595396,609198000000.0,130891088293.55,106.34405354258946,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2019,381064.169921875,237.0,2448929184.2662325,3112205.548721222,232757915.1701483,279126.983659548,611396000000.0,153883047509.57697,104.04177533702219,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2020,108149.29223632812,74.0,2106596012.9356408,2957767.200765302,170992567.0853367,223103.59515398054,669250000000.0,156617722013.3422,94.82653107257926,7964.517,7964.517,7863.154,7854.986
Taiwan,Ukraine,2021,6870.1259765625,3.0,3637268149.036305,3383615.342217875,281873871.1146243,252808.8485468145,774728000000.0,199765859570.9353,96.30597997041848,7964.517,7964.517,7863.154,7854.986
Taiwan,United Kingdom,2013,12703219.217041017,6661.3601637656175,3326473788.011183,4226859.16310122,1518582046.9931006,1421945.2108189575,512943000000.0,2784853502534.292,82.97709593192133,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2014,10585929.090698242,5284.024258604911,3132283941.873184,3984967.775828712,1783332218.3467286,1713942.5823004514,535328000000.0,3064708247921.428,79.30096437604881,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2015,10990673.717681877,7674.488759083748,2203584522.671982,3283863.5417851065,1403788788.0792933,1686292.0749820175,534515000000.0,2927911140916.7314,77.51393198972781,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2016,10323986.830078125,8049.271497655553,2144388643.9215176,3804526.0562125966,1071332233.3170567,1583166.0389412397,543081000000.0,2689106566899.611,83.18933846538705,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2017,12637557.545288097,9914.631094957065,2710895195.7115107,3587043.6650652294,1256626791.4590027,1545775.4335583965,590733000000.0,2680148052335.299,81.99424215814008,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2018,35649358.02001953,35876.79066870929,2872252027.9711347,3455862.7450382113,1602611367.72388,1825242.2175402073,609198000000.0,2871340347581.7856,80.02238376804962,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2019,25614705.41406252,22397.392604590666,2448929184.2662325,3112205.548721222,1312433995.9190402,1537580.757772537,611396000000.0,2851407164907.808,78.31859903574755,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2020,19400031.759521488,19911.956532003074,2106596012.9356408,2957767.200765302,864818368.5533538,1048034.5746496188,669250000000.0,2697806592293.8604,85.53349222311395,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2021,29303988.40344239,24549.050134338337,3637268149.036305,3383615.342217875,1277520118.295522,1101297.7053400136,774728000000.0,3141506156618.7026,84.75679423528419,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2022,29784951.20983887,20884.72164704573,3673965395.0748854,3115639.1868307195,1238606270.3714259,841578.5912461837,760460000000.0,3089072722400.136,,9790.424,9790.424,9823.558,9822.446
Taiwan,United Kingdom,2023,25124933.79809571,23495.20905731354,2262411347.059508,2347915.596660218,886869320.2872963,798221.6379860365,,,,9790.424,9790.424,9823.558,9822.446
Taiwan,United States,2013,67460899.0,49747.98215662818,3326473788.011183,4226859.16310122,9667227010.0,15768940.650508735,512943000000.0,16843190993000.0,71.09786633204132,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2014,104852880.0,73928.80504165636,3132283941.873184,3984967.775828712,13459146817.0,21091249.87246808,535328000000.0,17550680173999.998,70.80755056212568,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2015,83020992.0,71710.55556901322,2203584522.671982,3283863.5417851065,9453419149.0,16958339.021893095,534515000000.0,18206020741000.0,72.3596602543906,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2016,79016471.0,95848.34022993277,2144388643.9215176,3804526.0562125966,7160415564.0,13600435.018345665,543081000000.0,18695110842000.0,72.41746651014074,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2017,132867037.0,151906.98412522886,2710895195.7115107,3587043.6650652294,11031725063.0,18770677.87524678,590733000000.0,19477336549000.0,71.28346073512017,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2018,105268716.0,104746.01843626637,2872252027.9711347,3455862.7450382113,12492925327.0,19050174.63077734,609198000000.0,20533057312000.0,72.18907264037864,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2019,88238288.0,88266.43982214005,2448929184.2662325,3112205.548721222,9958608933.0,16258907.233156187,611396000000.0,21380976119000.0,75.27572345285604,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2020,84941834.0,91152.05008226557,2106596012.9356408,2957767.200765302,7031180432.0,12698051.263640467,669250000000.0,21060473613000.0,71.98634866864535,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2021,222522137.0,193003.81128791432,3637268149.036305,3383615.342217875,15318999301.0,18986107.056502286,774728000000.0,23315080560000.0,70.55670236356445,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2022,341915370.0,223319.15263813175,3673965395.0748854,3115639.1868307195,15622341339.0,15726269.961089568,760460000000.0,25439700000000.0,,12532.54,12659.11,12155.88,12099.73
Taiwan,United States,2023,108813539.0,83132.1205136592,2262411347.059508,2347915.596660218,9399772307.0,11445295.484695585,,,,12532.54,12659.11,12155.88,12099.73
Taiwan,Vietnam,2013,149855783.98759088,214300.20151820927,3326473788.011183,4226859.16310122,2271991601.7747946,3338355.7941885325,512943000000.0,213708811665.3404,59.45288654763736,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2014,106721207.02590185,145946.8140709984,3132283941.873184,3984967.775828712,2868580185.0270133,4544267.471850468,535328000000.0,233451469642.51935,53.13342563010046,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2015,86897663.77599336,148216.01380324378,2203584522.671982,3283863.5417851065,2513212061.5155687,5238426.065506802,534515000000.0,239258328381.7414,48.56705144786051,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2016,180387542.38955313,441594.47409735346,2144388643.9215176,3804526.0562125966,2978269461.8432956,6875571.813805522,543081000000.0,257096001177.98184,45.74758973909565,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2017,133025297.49246204,205422.10919183274,2710895195.7115107,3587043.6650652294,3447494541.7480817,5773068.28330889,590733000000.0,281353605986.90344,34.054521845377515,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2018,137063936.1943971,179722.11317815288,2872252027.9711347,3455862.7450382113,3603545043.702709,4863046.3346785195,609198000000.0,310106478394.6589,33.12151462892254,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2019,112376405.08266453,159108.05102804568,2448929184.2662325,3112205.548721222,2881931091.2883725,3976331.226150474,611396000000.0,334365270496.66705,34.21542729189135,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2020,98258987.96736906,142616.02830534024,2106596012.9356408,2957767.200765302,2406948415.6380863,3289979.360234083,669250000000.0,346615738537.7963,19.18234300764594,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2021,164458341.2916871,159106.9918901059,3637268149.036305,3383615.342217875,4161386069.063096,4598919.688199608,774728000000.0,366137569122.2146,,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2022,204128170.2476503,201061.7599190201,3673965395.0748854,3115639.1868307195,3287497975.5712066,2860283.968832743,760460000000.0,408802378904.8379,,1665.853,1665.853,1914.394,1868.229
Taiwan,Vietnam,2023,89220411.531189,100762.67530688913,2262411347.059508,2347915.596660218,2378088147.4700513,2162376.1775546214,,,,1665.853,1665.853,1914.394,1868.229
Ukraine,Austria,2013,16581169.247558609,19209.59982728959,7390063106.718848,14312771.237241708,1122782688.9356112,1020553.8591038996,190498811460.02756,430190979705.962,100.16289582625903,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2014,12891124.119567866,15681.29551965243,6872658122.487558,13125408.546065276,1253266907.9453785,1227840.18741067,133503871861.7233,442584815286.03375,97.9284150532856,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2015,11078118.872314448,14943.37835548774,4374471983.189255,11723061.50024035,1165583409.0192919,1574634.6432133736,91030967789.07176,381971148530.5428,101.37483103080092,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2016,10526698.411281582,17830.610265738072,3785795190.4121957,11396740.655752096,1174043956.6256847,1771296.865154294,93355869403.92232,395837353031.499,101.93891887425065,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2017,16350690.255952835,17279.38627637569,5101503616.343923,10502712.282081654,1522835359.7855995,1946820.6033379328,112090505081.73862,417261151844.9772,95.73111743551688,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2018,13249647.502843857,11877.403762595337,6180688549.196257,11873426.550498644,1672822683.1670158,1845722.3542866204,130891088293.55,454991174096.1016,95.40743421229342,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2019,12574368.694580087,14177.65146022384,5311423566.205166,11455890.282248614,1293159256.8566496,1398415.6477059773,153883047509.57697,444596155845.2542,96.8671842103249,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2020,8368187.009689331,10019.62961737026,5027989323.016048,12291494.872910663,1042839181.0351316,1192745.6116966554,156617722013.3422,435049316955.73663,95.86931769351511,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2021,11391302.239349362,8879.017403197413,7993797429.689886,11523561.316099843,1868786877.2144291,1460731.283969597,199765859570.9353,479295362747.0466,88.34451312981724,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2022,6160586.97467041,3142.89998934418,2761036945.661947,3745410.1489203707,2102805102.4763112,1442133.0272276432,160502737251.04666,470941926750.7412,,1052.484,1052.484,1338.285,1257.717
Ukraine,Austria,2023,1089752.268554688,1130.9000007659197,1486445591.0171344,2523971.3606302137,1145776695.1559894,994654.5714077629,,,,1052.484,1052.484,1338.285,1257.717
Ukraine,Belgium,2013,8661732.93164063,19890.29998779297,7390063106.718848,14312771.237241708,2209368028.1583643,2824473.1765561285,190498811460.02756,521791015247.0603,113.39439732190364,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2014,1887208.1005859375,1841.6650052070618,6872658122.487558,13125408.546065276,2697334352.0356436,3981593.952694225,133503871861.7233,535390200131.0177,113.68088554196416,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2015,9126018.43457032,13142.815080642715,4374471983.189255,11723061.50024035,2404518774.085075,4729447.138075011,91030967789.07176,462335574841.4841,114.80192265784588,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2016,11714240.430664066,16445.809206962593,3785795190.4121957,11396740.655752096,2278727501.2198524,4427269.702410758,93355869403.92232,476062757356.9273,112.206719007495,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2017,8183724.45703125,13195.977081298828,5101503616.343923,10502712.282081654,3196264782.8918676,4994690.183970396,112090505081.73862,502764720556.3538,108.01337010146312,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2018,9473576.890625,13500.286163330069,6180688549.196257,11873426.550498644,3780482134.748312,5573054.744118394,130891088293.55,543299066998.9016,106.6815701521501,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2019,10772068.22070313,20249.32418251035,5311423566.205166,11455890.282248614,3096631294.0424714,5306328.724056482,153883047509.57697,535865804349.80304,112.18000295595418,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2020,1621816.03125,1620.0,5027989323.016048,12291494.872910663,2194707923.532056,3995038.843408796,156617722013.3422,526264230147.3945,112.49143813275376,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2021,18464503.5,22066.84027099609,7993797429.689886,11523561.316099843,5205161940.910389,6282236.182119197,199765859570.9353,600748812601.5408,101.28426852202637,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2022,9434147.5,15255.009765625,2761036945.661947,3745410.1489203707,3164320391.5617423,2907200.1873959918,160502737251.04666,583435595579.9634,,1837.307,1837.307,2073.167,2029.986
Ukraine,Belgium,2023,5081619.375,10036.679199218761,1486445591.0171344,2523971.3606302137,2252349187.282887,2455173.85452305,,,,1837.307,1837.307,2073.167,2029.986
Ukraine,Brazil,2013,5317976.0,8117.14,7390063106.718848,14312771.237241708,764904810.0592418,828456.8229505932,190498811460.02756,2472819535742.7266,143.19307810155385,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2014,9591679.0,15876.540406971679,6872658122.487558,13125408.546065276,857736254.0332913,1009799.2407152583,133503871861.7233,2456043727198.8545,175.53983935881075,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2015,9654361.0,12856.19,4374471983.189255,11723061.50024035,713585421.7712096,880286.3162530338,91030967789.07176,1802212206904.6775,199.07470197951415,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2016,2993668.0,10119.568909596037,3785795190.4121957,11396740.655752096,407721691.88855326,621507.0306464519,93355869403.92232,1795693482652.5151,207.59362480831922,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2019,9598152.0,17642.41,5311423566.205166,11455890.282248614,542409802.8380039,641367.1589448355,153883047509.57697,1873288205186.4492,189.5337421472564,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2020,7120144.0,14773.12914911709,5027989323.016048,12291494.872910663,440512473.0875461,488434.5682522772,156617722013.3422,1476107231194.106,180.2551994961132,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2021,68374063.0,117940.33499999999,7993797429.689886,11523561.316099843,1500728615.533081,1767231.839807018,199765859570.9353,1649622821885.136,152.05817386967863,11155.24,10568.55,10689.79,10615.94
Ukraine,Brazil,2022,1195243.0,611.9,2761036945.661947,3745410.1489203707,1034547456.7949448,805190.1369187883,160502737251.04666,1920095779022.7288,,11155.24,10568.55,10689.79,10615.94
Ukraine,Canada,2013,40156.390625,45.954,7390063106.718848,14312771.237241708,1873681241.315167,1736908.8996728477,190498811460.02756,1846597421834.9836,171.59870892966015,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2014,4845218.0,5016.4,6872658122.487558,13125408.546065276,2192180723.4876933,2166654.4397905744,133503871861.7233,1805749878439.941,166.5726649158882,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2017,3373279.0,10829.151,5101503616.343923,10502712.282081654,1936723993.8688362,2034439.079266256,112090505081.73862,1649265644244.095,175.00512367412858,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2018,13214509.979961397,38363.922000000006,6180688549.196257,11873426.550498644,2155835856.332909,2282554.511239979,130891088293.55,1725329192783.024,161.80716678411974,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2019,6066984.9599990845,19255.01,5311423566.205166,11455890.282248614,1463818627.7776616,1345777.5965773482,153883047509.57697,1743725183672.5212,,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2020,9600461.0,22920.72,5027989323.016048,12291494.872910663,1505355682.0765028,1848437.2987628267,156617722013.3422,1655684730000.1936,,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2021,28896593.75,44622.651,7993797429.689886,11523561.316099843,2869923477.3296294,2755008.584834648,199765859570.9353,2007472181464.152,,7564.316,7224.076,7892.484,7847.058
Ukraine,Canada,2022,34929375.21875,49746.494,2761036945.661947,3745410.1489203707,2589415850.551456,2223261.221039451,160502737251.04666,2161483369422.0144,,7564.316,7224.076,7892.484,7847.058
Ukraine,China (mainland),2015,778265.0,907.151,4374471983.189255,11723061.50024035,3892305472.512773,5089132.801395367,91030967789.07176,11061572618594.75,112.12432298038419,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2016,985751.2149658203,1506.703,3785795190.4121957,11396740.655752096,4193596535.8013077,5736740.349019961,93355869403.92232,11233313730288.52,112.26758928825137,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2017,25999.8203125,50.0,5101503616.343923,10502712.282081654,5364053845.180287,5789401.7790543,112090505081.73862,12310491333980.889,110.57613442977213,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2018,3987457.266418457,4497.892,6180688549.196257,11873426.550498644,6219929825.692612,6331713.651134885,130891088293.55,13894907857925.922,106.34405354258946,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2019,29552736.870002754,110915.0192025903,5311423566.205166,11455890.282248614,6059794944.492092,10104708.787754986,153883047509.57697,14279968506242.775,104.04177533702219,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2020,439587648.5,1368856.179,5027989323.016048,12291494.872910663,13261022463.86653,28105334.90947255,156617722013.3422,14687744162801.031,94.82653107257926,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2021,190064724.65625,323170.272,7993797429.689886,11523561.316099843,17538209080.861183,21801802.050147966,199765859570.9353,17820459508852.184,96.30597997041848,6460.799,6460.799,6722.159,6687.634
Ukraine,China (mainland),2022,29851919.9700012,49204.286,2761036945.661947,3745410.1489203707,7503905539.421532,7101390.930011804,160502737251.04666,17963171479205.33,,6460.799,6460.799,6722.159,6687.634
Ukraine,France,2013,23875158.173530582,50682.15234636516,7390063106.718848,14312771.237241708,5396794016.995024,5490612.356615786,190498811460.02756,2811876903329.028,108.28404214186892,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2014,10767895.128295898,24526.700125023293,6872658122.487558,13125408.546065276,5203334306.590023,5467911.399800222,133503871861.7233,2855964488590.186,105.24693808216416,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2015,6001879.989746099,13094.964013099669,4374471983.189255,11723061.50024035,4217671406.794942,5904247.516718729,91030967789.07176,2439188643162.4985,106.46418218508668,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2016,4145036.850463866,9356.116365086677,3785795190.4121957,11396740.655752096,3859970752.4818077,6037136.278622928,93355869403.92232,2472964344587.165,103.8647671664727,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2017,4627843.283935549,5566.535046100617,5101503616.343923,10502712.282081654,4725919441.058905,5730312.676879951,112090505081.73862,2595151045197.6514,102.45039343640813,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2018,18107577.949096683,30868.21795854468,6180688549.196257,11873426.550498644,5026368419.478116,5402079.108278554,130891088293.55,2790956878746.665,102.96269539530734,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2019,19665642.68182373,36829.54259109498,5311423566.205166,11455890.282248614,4299170100.448458,5041271.005445845,153883047509.57697,2728870246705.878,104.63711933541275,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2020,20385412.82177735,41868.14725923535,5027989323.016048,12291494.872910663,3452520224.912236,4107915.5964212953,156617722013.3422,2647418691598.4507,99.48770676428329,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2021,55872046.056316376,72083.53850062712,7993797429.689886,11523561.316099843,5269336216.681759,4560214.749287587,199765859570.9353,2959355819170.495,91.30851710719968,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2022,35730596.21261598,42160.78089272264,2761036945.661947,3745410.1489203707,5971474973.801767,4250686.5349743515,160502737251.04666,2779092236505.847,,2025.144,2025.144,2275.21,2226.3
Ukraine,France,2023,2770278.519771578,4497.454806748654,1486445591.0171344,2523971.3606302137,4122074633.8164954,3441504.969106537,,,,2025.144,2025.144,2275.21,2226.3
Ukraine,Germany,2013,70335899.80029298,79857.50021147722,7390063106.718848,14312771.237241708,7660769130.028058,7804270.219453533,190498811460.02756,3733804649549.0303,78.83631570080001,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2014,69888906.9761963,78443.79945345221,6872658122.487558,13125408.546065276,8084605679.442623,8611952.564951917,133503871861.7233,3889093051023.516,79.53130578150918,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2015,62670890.58740233,86598.01878593078,4374471983.189255,11723061.50024035,7356612093.438816,9116047.871181212,91030967789.07176,3357585719351.5605,78.73869352898129,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2016,46505473.66479493,66096.72367334532,3785795190.4121957,11396740.655752096,6615494960.859029,9143849.52697787,93355869403.92232,3469853463945.5337,78.37889235618793,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2017,125136451.81530768,117616.60356960881,5101503616.343923,10502712.282081654,8461515061.557692,9945843.812971214,112090505081.73862,3690849152517.653,75.50783673443804,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2018,137892741.93688974,138188.10021576306,6180688549.196257,11873426.550498644,8997961217.926144,9278860.136460012,130891088293.55,3974443355019.605,75.36301618044212,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2019,97373613.42187506,119658.60066682099,5311423566.205166,11455890.282248614,7083376737.571035,7599105.66885225,153883047509.57697,3889177589254.896,79.28532906577914,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2020,67918584.02929688,74187.50026512149,5027989323.016048,12291494.872910663,5323625257.322399,5676066.502543595,156617722013.3422,3887727161914.408,77.37981355776292,1646.271,1204.434,1695.696,1622.575
Ukraine,Germany,2021,138388497.19873053,124123.90030026439,7993797429.689886,11523561.316099843,8780285317.53357,7469964.177383542,199765859570.9353,4278503934689.8535,73.42438932665875,1646.271,1204.434,1695.696,1622.575
