,Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price
335522,United Kingdom,Angola,8,2022,4370.14282226563,0.036,121392.85617404529,11.706787310522252
335524,United Kingdom,Libya,8,2022,1065.24475097656,0.035,30435.564313616,10.32336708235679
335525,United Kingdom,Bahrain,8,2022,5053.9150390625,0.16,31586.968994140625,10.360499940922482
335529,United Kingdom,Malaysia,8,2022,641884.395996094,6.81281862493995,94217.15611895536,11.453357568386863
335537,United Kingdom,Slovenia,8,2022,133093.219604492,2.076,64110.41406767438,11.068362095666956
335546,United Kingdom,Lithuania,8,2022,3899.89965820313,0.012,324991.63818359416,12.691554732315025
335554,Lithuania,Italy,8,2022,1.01289999485016,1.99653615649587e-06,507328.650951108,13.13691429929315
335561,Macedonia,Turkey,8,2022,123.573799133301,0.003,41191.266377767,10.625981531744284
335608,South Africa,Seychelles,8,2022,47.761157989502,0.001,47761.157989502,10.773967993783902
335632,Hong Kong SAR,Finland,8,2022,136.741500854492,0.0010000000474974,136741.49435961968,11.825847519882691
335633,Hong Kong SAR,Switzerland,8,2022,298.725708007813,0.0053099998235702,56257.19735089572,10.937689264786204
335663,Hungary,Portugal,8,2022,15.1934995651245,0.0004655284885533,32637.09942293695,10.393204939410408
335669,Hungary,Denmark,8,2022,9777.5234375,0.061999998986721,157701.9935047761,11.968462413992196
335670,Hungary,Spain,8,2022,63829.74609375,0.174559997558594,365660.7870444342,12.8094613712743
335769,India,Kazakhstan,8,2022,119421.03125,2.42199993133545,49306.7855638432,10.805816988771342
335790,South Africa,Fiji,8,2022,206.445648193359,0.0016956272490925,121751.78731283442,11.709739721024636
335798,Ireland,Singapore,8,2022,64762.799118042,1.534,42218.25235856714,10.650607926859331
335799,Ireland,Thailand,8,2022,92.1738967895508,0.003,30724.6322631836,10.332819965711142
335802,Ireland,Portugal,8,2022,7893.52978515625,0.155565429350829,50740.89929938657,10.834487556673515
335803,Ireland,China (mainland),8,2022,3774.0654296875,0.024,157252.72623697916,11.965609511372524
335807,Ireland,Italy,8,2022,12700.7529296875,0.202,62875.014503403465,11.048904138072446
335808,Ireland,France,8,2022,3651.50439453125,0.0085725105351127,425955.0781039905,12.9620891692311
335828,Norway,Faroe Islands,8,2022,2119.93579101563,0.0417571879020762,50768.16465675423,10.83502475713544
335833,Israel,Ghana,8,2022,1461.52661132813,0.04,36538.16528320325,10.506112617483724
335841,United States,Suriname,8,2022,3356.0,0.019,176631.57894736843,12.081821367402794
335848,Mexico,Paraguay,8,2022,5.0,0.0001000000014901,49999.999254942006,10.819778269509124
335851,South Africa,Denmark,8,2022,1646.97534179688,0.0478725853901911,34403.30887444276,10.445908026946244
335863,Italy,Venezuela,8,2022,9289.3056640625,0.125,74314.4453125,11.216060630550563
335944,Japan,Denmark,8,2022,7255.40283203125,0.049139510647486,147649.06561808506,11.90259355879502
335987,Malaysia,Denmark,8,2022,3688.98168945313,0.0450000017881393,81977.36761924838,11.314198483506786
336033,"Rest of America, nes.",Chile,8,2022,182.529998779297,0.0012154082280011,150179.99267578128,11.919589804884271
336042,Luxembourg,Thailand,8,2022,818.423217773438,0.0205868870752312,39754.58818920279,10.59048053956486
336055,Luxembourg,Hungary,8,2022,2805.73291015625,0.100000001490116,28057.32868347576,10.242005148963395
336065,Latvia,Italy,8,2022,335.269897460938,0.001,335269.897460938,12.722691150496626
336089,Macedonia,Switzerland,8,2022,44.9133071899414,0.0016000000238418,28070.81657542557,10.242485759614157
336119,Netherlands,Panama,8,2022,183.334899902344,0.003000000026077,61111.63276957804,11.02045751606546
336121,Netherlands,Guinea,8,2022,125.599601745605,0.0010000000474974,125599.59577994447,11.740854314698511
336136,Netherlands,South Korea,8,2022,495.0,0.0051999998092651,95192.3111839408,11.463654452643228
336139,Netherlands,"Areas, nes., Spec Cat, Islands, Other",8,2022,60.773998260498,0.0020000000949949,30386.99768694409,10.321770088234988
336154,Norway,Malaysia,8,2022,931.597717285156,0.017,54799.86572265624,10.911443022616613
336157,Norway,Hong Kong SAR,8,2022,261.374633789063,0.001,261374.633789063,12.47371003563598
336159,Norway,Saudi Arabia,8,2022,1020.78228759766,0.001,1020782.28759766,13.836079839930804
336165,Norway,Hungary,8,2022,14592.9017944336,0.282,51747.87870366525,10.85413871905393
336173,"Areas, nes., Spec Cat, Islands, Other",Côte d'Ivoire,8,2022,3104.79399073124,30.0142047118195,103.44415321151529,4.639031884580963
336178,Panama,Guatemala,8,2022,496.0,0.008,62000.0,11.03488966402723
336192,United States,Qatar,8,2022,4500.0,0.001,4500000.0,15.319587954740548
336200,Poland,Thailand,8,2022,154.973693847656,0.0010000000474974,154973.68648680107,11.95101061688846
336234,Portugal,Israel,8,2022,433.521209716797,0.0140000004321337,30965.799738245096,10.340638640206258
336240,Portugal,Italy,8,2022,1016.95159912109,0.0002043844184909,4975680.664062486,15.420072736113234
336242,Portugal,Netherlands,8,2022,1046.32569885254,0.0260000004200265,40243.29545958806,10.602698696539386
336255,Sweden,Oman,8,2022,1781.69104003906,0.0320000015199184,55677.84235666509,10.927337543479185
336317,Singapore,Sweden,8,2022,71.915901184082,0.0010000000474974,71915.89776826024,11.183252628701434
336318,Singapore,Belgium,8,2022,14020.5615234375,0.331999987363815,42230.6086056364,10.650900559513378
336334,Serbia,Switzerland,8,2022,179.653228759766,0.0015,119768.81917317733,11.693318656772782
336376,Slovenia,Liechtenstein,8,2022,28.3612003326416,0.0010000000474974,28361.19898555697,10.252777257099265
336382,Slovenia,Japan,8,2022,3939.8720703125,0.14,28141.943359375,10.245016388673836
336406,Sweden,Kazakhstan,8,2022,1338.04089355469,0.0359999993816018,37167.8032371998,10.52319816111972
336470,Thailand,Czech Republic,8,2022,103.315803527832,0.0010000000474974,103315.79862059504,11.545545582625676
336471,Thailand,Germany,8,2022,2149373.79980469,29.9999995231628,71645.79446560233,11.179489736008229
336505,Turkey,Iceland,8,2022,40.515998840332,0.001,40515.998840332,10.609452208184218
336564,Taiwan,Denmark,8,2022,427.443786621094,0.0149999996647239,28496.253078347105,10.257527886678492
336577,Ukraine,Kazakhstan,8,2022,444.190002441406,0.006250397252811,71065.88341111253,11.171362661125364
336589,Uruguay,Chile,8,2022,58.0,0.0002300000041723,252173.9084689065,12.437874241446954
336604,United States,Guinea,8,2022,16830.0,0.091,184945.05494505496,12.127814059650138
336610,United States,Malaysia,8,2022,1227823.0,36.906,33268.926461821924,10.412379101038413
336612,United States,Egypt,8,2022,5375.0,0.046,116847.82608695651,11.668627735488906
336625,United States,Hungary,8,2022,21014.0,0.717,29308.22873082288,10.285623599631238
336706,Angola,Portugal,9,2022,302.909393310547,0.0099999997764825,30290.94000810997,10.318603937151831
336709,United Kingdom,Lebanon,9,2022,1587.56030273438,0.01,158756.030273438,11.9751239020079
336733,United States,British Virgin Islands,9,2022,5229.0,0.181,28889.50276243094,10.271233581904442
336735,Austria,Bangladesh,9,2022,11182.900390625,0.200000002980232,55914.50111993407,10.931579037307383
336738,Switzerland,Israel,9,2022,1556.56018066406,0.0012768605750312,1219052.5818576463,14.01358454277318
336760,Estonia,Italy,9,2022,1.97979998588562,9.79235033266536e-06,202178.22265624988,12.216904877771446
336764,Bulgaria,Ireland,9,2022,46903.44140625,0.159,294990.1975235849,12.59469740603626
336766,Switzerland,Mexico,9,2022,30.8229742050171,0.0002185711876371,141020.29887025972,11.8566591226174
336768,Bulgaria,Sweden,9,2022,350208.8125,4.52099990844727,77462.68958016383,11.257551674647246
336770,Australia,Sweden,9,2022,3860.50778961182,43.3000007644296,89.1572222045589,4.4904013528569084
336785,Greece,Estonia,9,2022,814.687683105469,0.0020000000949949,407343.8222049417,12.917412879808005
336824,Austria,Oman,9,2022,582318.5625,20.0,29115.928125,10.27904066166112
336825,Switzerland,Australia,9,2022,1439.43282699585,0.0091262068551835,157725.2027964139,11.968609574997664
336844,Netherlands,Saint Maarten,9,2022,838.4453125,0.0260000005364418,32247.89596926464,10.381208078832502
336854,Thailand,Germany,9,2022,2031274.82519531,28.3999996185303,71523.76241124854,11.177785014884988
336877,Denmark,Switzerland,9,2022,11822.3758163452,0.420999994385056,28081.65314494563,10.242871729090067
336882,Switzerland,Slovakia,9,2022,141.785678863525,0.0018199999630451,77904.22073761874,11.26323541187527
336893,Finland,Israel,9,2022,197.979995727539,0.0020000000949949,98989.99316199723,11.50277404483614
336904,Denmark,Australia,9,2022,1235.39514160156,0.0080000003799796,154424.38536543027,11.947459840406788
336909,Belgium,Dominican Republic,9,2022,7005.5224609375,0.0848066959443241,82605.77048699846,11.321834817686344
336910,Belgium,Mauritius,9,2022,160.363800048828,0.0040000001899898,40090.9481079891,10.598905854845286
336925,Canada,Finland,9,2022,308.848785400391,0.0020000000949949,154424.385365431,11.947459840406792
336936,Turkey,Equatorial Guinea,9,2022,30.6868991851807,0.001,30686.8991851807,10.331591105858232
336939,Switzerland,Vietnam,9,2022,635.980697631836,0.0076070002317428,83604.66389602367,11.333854585746636
336945,Austria,Colombia,9,2022,319095.26991272,10.8219993514478,29485.79643649956,10.291663949651944
336951,Austria,Iceland,9,2022,372.202392578125,0.0084717526343548,43934.52082969964,10.690455641524723
336968,Israel,Denmark,9,2022,809.738220214844,0.006000000052154,134956.36886272,11.812706811572776
336971,Australia,South Africa,9,2022,21726.779296875,0.143999993801117,150880.418278924,11.924242870125664
336978,Slovakia,Ireland,9,2022,1090.86975097656,0.0016106143252749,677300.4150390606,13.425870197987482
337018,Finland,Iceland,9,2022,6.92929983139038,4.55031011784489e-05,152281.9247904849,11.933488850227985
337034,Switzerland,Singapore,9,2022,31292.510635376,1.06240000611544,29454.546738750458,10.290603565575648
337048,United States,Macedonia,9,2022,43522.0,0.785,55442.0382165605,10.923093397555968
337052,Luxembourg,San Marino,9,2022,1414.56713867188,0.0099999997764825,141456.71702899205,11.85974906255164
337055,Brazil,Trinidad and Tobago,9,2022,1019.0,0.004,254750.0,12.448037951084972
337062,Belgium,Ecuador,9,2022,1032.35998535156,0.0218500003814697,47247.59575872008,10.763157048213952
337087,Ireland,Saudi Arabia,9,2022,12472.740234375,0.167,74687.06727170658,11.221062227239557
337107,Luxembourg,Hungary,9,2022,2166.89111328125,0.0799999982118607,27086.139521438006,10.206777419255657
337118,Portugal,Netherlands,9,2022,89.0910034179688,0.0020000000949949,44545.49959318677,10.704266408563548
337181,Switzerland,Estonia,9,2022,13051.4746932983,0.160071441718889,81535.31044106401,11.308791462345834
337189,Japan,Romania,9,2022,4266007.0,146.419,29135.610815536234,10.27971644436638
337195,Cyprus,Italy,9,2022,2.96970009803772,9.9722523144661e-06,297796.325683594,12.604165060954433
337230,Luxembourg,Turkey,9,2022,495.939910888672,0.0099999997764825,49593.99219737932,10.81162498032395
337247,Iceland,Israel,9,2022,225.811004638672,0.007,32258.714948381712,10.381543516675682
337249,Finland,Brazil,9,2022,31.0,0.0002810912861967,110284.45747800574,11.610818283961848
337256,Israel,South Korea,9,2022,3890.0,0.1,38900.0,10.568749529606537
337295,Hong Kong SAR,Paraguay,9,2022,720.0,0.0048900001049041,147239.26064498693,11.89981416605266
337315,Belgium,Zambia,9,2022,4397.13589477539,0.131661936490729,33397.16862728215,10.416226403733214
337322,Belgium,Malta,9,2022,211.838592529297,0.0020000000949949,105919.29123375226,11.570432679624204
337336,Belgium,Nigeria,9,2022,11062.1328935623,0.258035184370231,42870.63766346787,10.665942433833346
337360,Egypt,Rwanda,9,2022,143021.0,0.168,851315.4761904761,13.654538051185908
337401,France,Côte d'Ivoire,9,2022,12175.76953125,0.344999998807907,35292.08571977232,10.47141401721166
337406,Ireland,France,9,2022,10466.212890625,0.024571165901372,425955.07810398977,12.9620891692311
337408,Switzerland,Serbia,9,2022,2568.5810546875,0.0370894434039583,69253.69644165038,11.145531800843797
337436,Switzerland,Canada,9,2022,123653.548933029,0.58869991188345,210045.12899860897,12.255077686605286
337454,Hungary,Spain,9,2022,68.5703735351563,0.0001000000014901,685703.7251337821,13.438200925857643
337474,Ireland,Denmark,9,2022,32117.3046875,0.42,76469.7730654762,11.244650818405727
337492,Switzerland,Morocco,9,2022,1222.64465332031,0.0216000003814697,56603.91813553844,10.943833486804849
337500,Brazil,Kenya,9,2022,199.0,0.0032096774193548,61999.99999999997,11.034889664027228
337502,Brazil,Panama,9,2022,486.0,0.0122413793103448,39701.40845070432,10.589141943393692
337506,Brazil,Tunisia,9,2022,84.0,0.001,84000.0,11.33857207782545
337527,Slovenia,Peru,9,2022,3448.7900390625,0.0051079998016357,675174.270358838,13.422726114841772
337543,Saudi Arabia,Poland,9,2022,14496.095703125,0.301999986171722,48000.31909565151,10.778962937694004
337557,Denmark,South Korea,9,2022,3633.92288208008,0.0597443902412407,60824.503646396486,11.015748007263252
337558,Czech Republic,Ireland,9,2022,1170.06176757813,0.008,146257.72094726624,11.893125556502431
337577,Canada,Ireland,9,2022,4943.56046676636,0.172,28741.630620734653,10.26610189500108
337610,Switzerland,Spain,9,2022,1000.65032958984,0.0035,285900.0941685257,12.563397707686097
337615,Switzerland,Russia,9,2022,6511.86669921875,0.216,30147.531014901622,10.313858308749143
337616,Switzerland,Venezuela,9,2022,679.132873535156,0.0010385508348984,653923.5738051751,13.390745763985604
337634,Switzerland,Ecuador,9,2022,240.419189453125,0.0003560000061988,675334.7900752911,13.422963832191344
337635,Switzerland,Qatar,9,2022,528.100280761719,0.002039999961853,258872.6914886901,12.464091681183245
337636,Switzerland,Argentina,9,2022,5408.404296875,0.047,115072.43184840426,11.653317051238098
337637,Switzerland,Tunisia,9,2022,347.272155761719,0.0004000000059604,868180.3764674006,13.6741547790437
337638,Switzerland,Chile,9,2022,2314.80541992188,0.0432000007629395,53583.45784816999,10.888995677189616
337639,Switzerland,Colombia,9,2022,24.6583786010742,7.00000002980232e-05,352262.5499441684,12.772132057072806
337640,Switzerland,Malaysia,9,2022,5469.02294921875,0.0027000000476837,2025564.0194934527,14.521358747885929
337641,Switzerland,Thailand,9,2022,29975.3422403336,0.549650011826307,54535.3253804823,10.906603942797457
337642,Switzerland,Hong Kong SAR,9,2022,23886.77734375,0.833200004577637,28668.719650162035,10.26356189970658
337643,Switzerland,Algeria,9,2022,143.840545654297,0.0003499999940395,410972.9945825335,12.926282784707755
337644,Switzerland,United Arab Emirates,9,2022,1718.89447021484,0.0049023193076755,350628.82736413507,12.76748347103306
337645,Switzerland,South Korea,9,2022,3654.57734680176,0.0992104147583168,36836.63006252473,10.514248011226542
337647,Switzerland,Finland,9,2022,1000.71923446655,0.0041919999122619,238721.19642449424,12.383051607816803
337648,Switzerland,Norway,9,2022,1176.41017532349,0.0038400001078844,306356.8078834288,12.632505740473976
337670,Denmark,Sri Lanka,9,2022,94.0404968261719,0.0012614928164598,74546.9935295204,11.219184991137162
337699,Denmark,Namibia,9,2022,4175.39810180664,0.139999996870756,29824.27282238619,10.303077865189795
337707,United Kingdom,Indonesia,9,2022,18454.9453125,0.371691942577101,49651.18475408394,10.812777531305118
337708,Finland,Singapore,9,2022,6400.693359375,0.0570000000298023,112292.86589523531,11.628865611506772
337718,Romania,Vietnam,9,2022,2574.72998046875,0.0787384208526584,32699.79195146407,10.395123994524557
337721,Denmark,Peru,9,2022,265.293212890625,0.0010000000474974,265293.20028987445,12.488590909529275
337740,France,Andorra,9,2022,291.03059387207,0.0069999999832361,41575.7992241484,10.635273527547996
337751,Lithuania,Sweden,9,2022,2913.27563476563,0.0750000029802322,38843.67358669951,10.567300500494392
337867,Denmark,Philippines,9,2022,1137329.80718994,37.8360013123602,30059.461035550787,10.310932733523831
337880,Côte d'Ivoire,Burkina Faso,9,2022,24926.701171875,290.0,85.95414197198276,4.453813921150372
337883,Netherlands,Kazakhstan,9,2022,44052.5300598145,0.579000005382113,76083.81632180103,11.239590857919682
337919,Hungary,Portugal,9,2022,2716.28564453125,0.0810000002384186,33534.39057451885,10.42032677554983
337929,Norway,Angola,9,2022,3918.31689453125,0.062,63198.65958921371,11.054038370878606
337935,Czech Republic,Taiwan,9,2022,51.4748001098633,0.0010000000474974,51474.79766494168,10.848847601144053
337973,Netherlands,Kuwait,9,2022,1144.32437133789,0.0389999998733401,29341.65064241796,10.286763309228938
337990,Netherlands,Jordan,9,2022,568.202575683594,0.0160000007599592,35512.65929346386,10.477644511712787
337996,New Zealand,Western Samoa,9,2022,263.350998878479,9.98999236204089,26.361481504143825,3.2719039107918597
338002,United States,Greece,9,2022,4364939.0,44.0673251653506,99051.59851708171,11.503396190482912
338059,Denmark,Israel,9,2022,57809.1696777344,0.0449999989941716,1284648.243774891,14.065995498584751
338072,United States,Curacao,9,2022,4975.0,0.136,36580.882352941175,10.50728104283878
338082,Denmark,Costa Rica,9,2022,55720.48046875,0.365000009536743,152658.8466106351,11.935960950041824
338085,Denmark,Taiwan,9,2022,24752.4489746094,0.87851602530052,28175.295910102675,10.246200841429673
338086,Denmark,New Zealand,9,2022,146.50520324707,0.0020000000949949,73252.59814422338,11.201668995795997
338087,Denmark,Singapore,9,2022,338.545806884766,0.0020000000949949,169272.89540235212,12.039267457267265
338088,Denmark,Japan,9,2022,30496.8386001587,0.0460595886723469,662117.0418412418,13.403197619656217
338090,Denmark,Serbia,9,2022,21871.83984375,0.705999970436096,30979.944418750856,10.341095319868243
338092,Denmark,Ireland,9,2022,16736.2392578125,0.456,36702.27907415022,10.510594132227617
338094,Denmark,Mexico,9,2022,35754.19921875,0.310000002384186,115336.12562505556,11.655605975700547
338119,Egypt,Lebanon,9,2022,264000.0,0.11,2400000.0,14.690979295318174
338147,South Korea,Ghana,9,2022,20525.0,0.55,37318.181818181816,10.527235935076249
338155,France,Argentina,9,2022,49.4949989318848,0.0010731637474648,46120.64006896245,10.739015852624991
338156,Spain,Niger,9,2022,2733.83642578125,0.016,170864.77661132812,12.048627742602608
338195,Ireland,Italy,9,2022,16628.3400878906,0.167879183979508,99049.44552220555,11.503374454152478
338205,"Other Europe, nes.",Italy,9,2022,965.152526855469,0.015,64343.5017903646,11.071991225646505
338209,Netherlands,Algeria,9,2022,291.030609130859,0.0049999998882412,58206.12312718004,10.971745836556307
338210,Cambodia,Canada,9,2022,13284.3544921875,0.021,632588.3091517857,13.357575109050266
338215,Finland,Montenegro,9,2022,55.434398651123,0.0010000000474974,55434.39601813055,10.922955546830613
338244,Luxembourg,United Arab Emirates,9,2022,3600.26635742188,0.0820000022649765,43905.68607288455,10.689799113976177
338268,France,Angola,9,2022,3338.9326171875,0.11599999666214,28783.90270055291,10.267571575853616
338269,France,Uruguay,9,2022,327.656890869141,0.0040000001899898,81914.21882656853,11.313427866818348
338283,France,Vietnam,9,2022,657305.5,18.9400005340576,34704.61887358683,10.454628065825666
338284,France,Hong Kong SAR,9,2022,21415.4970703125,0.658000007271767,32546.347771493987,10.390420437700678
338289,France,Kazakhstan,9,2022,4686.1865234375,0.0012816058419599,3656495.913182485,15.112015846006884
338346,Ireland,Portugal,9,2022,3807.15551757813,0.0750312976345723,50740.89929938651,10.834487556673515
338356,United Kingdom,Ethiopia,9,2022,1469.35034179688,0.048,30611.465454101664,10.329129905804974
338358,United Kingdom,Oman,9,2022,33005.4140625,0.71,46486.49867957747,10.746917198438611
338363,United Kingdom,Kuwait,9,2022,2361.83569335938,0.0224359945421999,105269.93527819768,11.564283142428025
338365,United Kingdom,Philippines,9,2022,2480.0458984375,0.025,99201.8359375,11.50491180053618
338369,United Kingdom,Iceland,9,2022,6554.74462890625,0.11,59588.58753551136,10.99521935041448
338372,United Kingdom,Malaysia,9,2022,230217.516357422,5.6053743883765,41070.85457749425,10.623054014562085
338404,Italy,Venezuela,9,2022,9574.3125,0.228,41992.59868421053,10.645248659932108
338417,Malta,Italy,9,2022,0.98989999294281,1.27833548481951e-07,7743663.574218745,15.862385463583022
338450,Thailand,United Kingdom,9,2022,8472.11059570313,0.17,49835.94468060665,10.816491783389376
338458,Hong Kong SAR,Philippines,9,2022,60.0,0.000699999988079,85714.28717399132,11.358774802172867
338459,Hong Kong SAR,Taiwan,9,2022,2269.92260742188,0.0817880813227455,27753.708984375065,10.231124767337864
338464,Hong Kong SAR,South Korea,9,2022,166.0,0.0037999999523162,43684.211074480445,10.684742013154688
338466,Hong Kong SAR,Switzerland,9,2022,671.940841674805,0.0069704754942934,96398.13556835597,11.476242139834383
338468,Hong Kong SAR,France,9,2022,30.6868991851807,0.0010000000474974,30686.89772763131,10.331591058360782
338474,Slovenia,Israel,9,2022,83427.7844874859,2.93406877652297,28434.161174078657,10.25534655953713
338491,Hungary,Greece,9,2022,512.768203735352,0.0059999999357387,85461.36820453453,11.35581971895208
338507,Portugal,Chile,9,2022,490.00048828125,0.0010000000474974,490000.46500747744,13.102161619081212
338509,Israel,Finland,9,2022,0.98989999294281,1.16914107281988e-05,84668.99469670036,11.346504753372264
338536,Lithuania,Uzbekistan,9,2022,89906.6799926758,2.71800011396408,33078.24732264304,10.406631164742535
338541,Singapore,France,9,2022,1249.25378417969,0.0070000002160668,178464.82080276572,12.092146778441109
338637,"Areas, nes., Spec Cat, Islands, Other",Côte d'Ivoire,9,2022,2858.81595039368,40.001,71.46861204454089,4.269258360930553
338638,Ireland,Indonesia,9,2022,54.4444999694824,0.001,54444.4999694824,10.904937112597706
338641,Ireland,Norway,9,2022,5375.15698242188,0.201,26742.074539412333,10.193993429524417
338646,Ireland,United States,9,2022,6194.0,0.081,76469.13580246913,11.244642484842846
338664,Iceland,Denmark,9,2022,133.636505126953,0.0010000000474974,133636.4987795601,11.802878697231655
338670,Israel,Philippines,9,2022,3707.0,0.0129399995803833,286476.0525664711,12.565410225487993
338711,Italy,Uzbekistan,9,2022,3435.94287109375,0.1,34359.4287109375,10.444631749386556
338739,United States,Malta,9,2022,46240.0,0.054,856296.2962962963,13.66037173576412
338767,Japan,Finland,9,2022,896259.875,16.8,53348.80208333333,10.884606802557157
338768,Japan,Norway,9,2022,3121.00073242188,0.0314267508311079,99310.32161723012,11.506004788410236
338850,Lithuania,Bulgaria,9,2022,2375.76000976563,0.0140000004321337,169697.1383166984,12.041770587890376
338854,Lithuania,Italy,9,2022,4.94950008392334,9.75600347948877e-06,507328.6509511067,13.136914299293146
338855,Lithuania,France,9,2022,172.242599487305,0.0032045186298097,53749.9136016971,10.892097338578331
338859,Sweden,Peru,9,2022,948.32421875,0.0219999994151294,43105.647452783,10.671409298895052
338860,Mexico,United Kingdom,9,2022,17355.591796875,0.31,55985.77998991936,10.932853008720482
338866,Luxembourg,Slovenia,9,2022,37493.4524230957,0.755000025965273,49660.20017702655,10.81295909000503
338876,Latvia,Iceland,9,2022,2303.45947265625,0.08,28793.243408203125,10.267896034718406
338881,Latvia,Italy,9,2022,0.98989999294281,2.1622207317178e-06,457816.3452148445,13.034223389696448
338891,Mexico,El Salvador,9,2022,21.3999996185303,5.00000007450581e-05,427999.9859929089,12.966878441837084
338926,Nigeria,Ghana,9,2022,22721.357421875,210.0,108.19694010416669,4.683953086014035
338931,Singapore,Switzerland,9,2022,16208.7744140625,0.183985585377407,88098.06692635009,11.386205869871402
338936,Netherlands,Ecuador,9,2022,188.080993652344,0.0010000000474974,188080.98471897683,12.144627918839213
338939,Netherlands,Ghana,9,2022,320.727600097656,0.0020000000949949,160363.7924319568,11.98520021596518
338949,Netherlands,"Other Europe, nes.",9,2022,58263.53515625,1.8639999628067,31257.2619736109,10.350007011323314
338972,Norway,Bahamas,9,2022,172.261444091797,0.001,172261.444091797,12.056768625518272
338974,Norway,Oman,9,2022,2905.13989257813,0.021,138339.99488467284,11.837469665178087
338976,Norway,Singapore,9,2022,635.153411865234,0.003,211717.803955078,12.26300955351627
338981,Norway,Israel,9,2022,1417.70983886719,0.017,83394.69640395234,11.331339994046017
338982,Norway,Serbia,9,2022,1974.7919921875,0.035,56422.62834821428,10.940625568869969
338991,Norway,Hungary,9,2022,163.619247436523,0.005,32723.8494873046,10.39585943316404
338993,"Rest of America, nes.",Chile,9,2022,2196.72998046875,0.0368336117092321,59639.27723976507,10.99606965008903
339011,Philippines,United Kingdom,9,2022,2033.21203613281,0.001,2033212.03613281,14.525127384335123
339017,Poland,Indonesia,9,2022,1190.84970092773,0.0379999985452741,31338.15122410922,10.352591523235365
339021,Poland,Kyrgyzstan,9,2022,9471.36328125,0.0419999994337559,225508.6525938796,12.3261138078933
339025,Singapore,South Korea,9,2022,116.0,0.0042614896397237,27220.52845528453,10.211726690244944
339028,Poland,"Areas, nes., Spec Cat, Islands, Other",9,2022,35.6363983154297,0.0010000000474974,35636.39662279173,10.481122771613364
339087,Romania,Japan,9,2022,43801.01953125,1.458,30041.851530349795,10.310346739476344
339122,Sweden,Qatar,9,2022,1573.94104003906,0.006000000052154,262323.5043929707,12.47733377065837
339131,Singapore,Thailand,9,2022,1458.87641382217,0.032181710449981,45332.46969857786,10.721778825101946
339139,Singapore,Mexico,9,2022,8151.86669921875,0.0463477627326381,175884.79397039386,12.07758447997578
339142,Singapore,Germany,9,2022,2969.69995117188,0.100000001490116,29696.999069199068,10.298801278244651
339197,Slovenia,Mexico,9,2022,64.3434982299805,0.0010647362629117,60431.39552138649,11.00926404227755
339223,Sweden,Saudi Arabia,9,2022,964.16259765625,0.0099999997764825,96416.2619206964,11.476430158495129
339261,Thailand,Austria,9,2022,14205.0654296875,0.400000005960464,35512.66304503888,10.47764461735328
339264,Thailand,Czech Republic,9,2022,84.1415023803711,0.0010000000474974,84141.49838386448,11.340255165208724
339367,Taiwan,Sweden,9,2022,51.4748001098633,0.0017119919066738,30067.198278916,10.311190098343236
339382,Ukraine,Sweden,9,2022,123.737503051758,0.0020000000949949,61868.748587271206,11.032770461833833
339390,United States,Lithuania,9,2022,3685.0,0.024,153541.66666666666,11.941727253257628
339392,United States,South Sudan,9,2022,15576.0,0.522,29839.08045977012,10.303574238151532
339401,United States,Mali,9,2022,14190.0,0.315,45047.619047619046,10.715475410310592
339403,United States,Angola,9,2022,10800.0,0.291,37113.40206185568,10.521733424922957
339408,United States,Ghana,9,2022,17116.0,0.044,389000.0,12.871334622600584
339420,United States,Finland,9,2022,5400.0,0.044,122727.27272727274,11.717719877616242
339468,South Africa,Ethiopia,9,2022,9803.50390625,0.318,30828.628636006288,10.33619903841199
339478,South Africa,United Arab Emirates,9,2022,9134.12084341049,0.0320999999940395,284552.0512494256,12.558671472753929
339494,Zambia,Egypt,9,2022,1034967.0,1.2,862472.5,13.667558543321372
339521,Switzerland,Colombia,10,2022,1436.3251953125,0.036,39897.92209201389,10.594079523627466
339528,Austria,Oman,10,2022,289185.5625,10.0,28918.55625,10.272238752827375
339575,United Arab Emirates,Egypt,10,2022,8002507.0,11.2530272533334,711142.5947741731,13.474628243914802
339589,Brazil,Uganda,10,2022,249.0,0.0007614678899082,326999.99999999994,12.69771544987939
339601,Switzerland,United Arab Emirates,10,2022,2355.01056671143,0.0657599985599518,35812.205265856624,10.486044043499506
339621,Austria,Saudi Arabia,10,2022,1834.62860870361,0.0609612779551734,30094.98275368613,10.312113750919275
339674,Switzerland,Singapore,10,2022,2826.41478538513,0.0074115950143293,381350.4083696756,12.851473938444506
339677,Denmark,United States,10,2022,6872.0,0.228,30140.35087719298,10.313620113691789
339688,United States,Benin,10,2022,12980.0,0.16,81125.0,11.303746454006392
339689,Austria,United Arab Emirates,10,2022,145222.374053955,5.0383965409326,28823.133088900253,10.268933575959132
339702,Switzerland,Vietnam,10,2022,77.3947143554688,0.0014795891119065,52308.24810257162,10.864909345124644
339704,Belgium,Malta,10,2022,67.9857025146484,0.0010000000474974,67985.69928550105,11.12705265741614
339709,Denmark,Thailand,10,2022,74247.2807617188,1.24999997019768,59397.82602552944,10.99201290578417
339723,Australia,Israel,10,2022,10985.0654296875,0.100000001490116,109850.65265997284,11.60687701916946
339792,Australia,French Polynesia,10,2022,827.463012695313,0.0179999992251396,45970.16935087649,10.735747972736853
